ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb2500_dark00\20230403_202808.jpg,1,#A11206,2,245,161,#F0B07A,14,125,240,r,#ff0000
2,bulb2500_dark00\20230403_204830.jpg,1,#A31306,2,246,163,#F2AE7C,13,124,242,r,#ff0000
3,bulb2500_dark00\20230403_204323.jpg,1,#A41206,2,246,164,#F2AE7B,13,125,242,r,#ff0000
4,bulb2500_dark00\20230403_204147.jpg,4,#970F05,2,247,151,#F0AF7F,13,120,240,r,#ff0000
5,bulb2500_dark00\20230403_204506.jpg,4,#9D0F05,2,247,157,#F4B37F,13,122,244,r,#ff0000
6,bulb2500_dark00\20230403_202911.jpg,3,#A11005,2,247,161,#F1AE79,13,127,241,r,#ff0000
7,bulb2500_dark00\20230403_203429.jpg,1,#A31205,2,247,163,#F0AF7B,13,124,240,r,#ff0000
8,bulb2500_dark00\20230403_204422.jpg,1,#A31205,2,247,163,#F2AE77,13,130,242,r,#ff0000
9,bulb2500_dark00\20230403_203312.jpg,4,#980F04,2,248,152,#F2B27D,14,123,242,r,#ff0000
10,bulb2500_dark00\20230403_202739.jpg,4,#9A0F04,2,248,154,#F1AE7A,13,126,241,r,#ff0000
11,bulb2500_dark00\20230403_204640.jpg,6,#9D0F04,2,249,157,#F3B47E,14,123,243,r,#ff0000
12,bulb2500_dark00\20230403_204226.jpg,3,#9F1004,2,249,159,#F0AC75,13,131,240,r,#ff0000
13,bulb2500_dark00\20230403_204530.jpg,4,#9F0F04,2,249,159,#F4B37C,14,125,244,r,#ff0000
14,bulb2500_dark00\20230403_203933.jpg,3,#A01004,2,249,160,#F0AD79,13,126,240,r,#ff0000
15,bulb2500_dark00\20230403_203111.jpg,1,#A11104,2,249,161,#F1AE76,14,130,241,r,#ff0000
16,bulb2500_dark00\20230403_203429.jpg,3,#A11104,2,249,161,#F0AF7B,13,124,240,r,#ff0000
17,bulb2500_dark00\20230403_203659.jpg,1,#A11104,2,249,161,#F2AE77,13,130,242,r,#ff0000
18,bulb2500_dark00\20230403_202930.jpg,4,#950E03,2,250,149,#F0AF7C,13,123,240,r,#ff0000
19,bulb2500_dark00\20230403_204211.jpg,4,#960F03,2,250,150,#F0AE7B,13,124,240,r,#ff0000
20,bulb2500_dark00\20230403_202736.jpg,6,#970F03,2,250,151,#F1B37F,14,121,241,r,#ff0000
21,bulb2500_dark00\20230403_204414.jpg,4,#970F03,2,250,151,#F1B179,14,127,241,r,#ff0000
22,bulb2500_dark00\20230403_202909.jpg,4,#980F03,2,250,152,#F0B27D,14,122,240,r,#ff0000
23,bulb2500_dark00\20230403_203031.jpg,6,#990E03,2,250,153,#F0B17E,13,121,240,r,#ff0000
24,bulb2500_dark00\20230403_203109.jpg,4,#990F03,2,250,153,#F2B07E,13,122,242,r,#ff0000
25,bulb2500_dark00\20230403_203745.jpg,4,#990F03,2,250,153,#F0AF79,14,126,240,r,#ff0000
26,bulb2500_dark00\20230403_204256.jpg,4,#990F03,2,250,153,#F1B17C,14,124,241,r,#ff0000
27,bulb2500_dark00\20230403_204412.jpg,4,#990F03,2,250,153,#F2B17B,14,125,242,r,#ff0000
28,bulb2500_dark00\20230403_203432.jpg,4,#9A0F03,2,250,154,#F3B27D,13,124,243,r,#ff0000
29,bulb2500_dark00\20230403_204444.jpg,6,#9A0E03,2,250,154,#F3B481,13,120,243,r,#ff0000
30,bulb2500_dark00\20230403_203043.jpg,6,#9B0E03,2,250,155,#F1B07F,13,121,241,r,#ff0000
31,bulb2500_dark00\20230403_203412.jpg,3,#9C0F03,2,250,156,#EDA972,13,132,237,r,#ff0000
32,bulb2500_dark00\20230403_204554.jpg,6,#9C0E03,2,250,156,#F3B47D,14,124,243,r,#ff0000
33,bulb2500_dark00\20230403_204737.jpg,6,#9D0E03,2,250,157,#F3B47E,14,123,243,r,#ff0000
34,bulb2500_dark00\20230403_204417.jpg,3,#A11003,2,250,161,#F1AE76,14,130,241,r,#ff0000
35,bulb2500_dark00\20230403_203232.jpg,4,#950E02,2,252,149,#F0AF77,14,129,240,r,#ff0000
36,bulb2500_dark00\20230403_203456.jpg,6,#950D02,2,252,149,#EEAF77,14,128,238,r,#ff0000
37,bulb2500_dark00\20230403_202757.jpg,6,#960D02,2,252,150,#F0AF79,14,126,240,r,#ff0000
38,bulb2500_dark00\20230403_202914.jpg,4,#960E02,2,252,150,#F1AF7A,13,126,241,r,#ff0000
39,bulb2500_dark00\20230403_203007.jpg,4,#960E02,2,252,150,#F0AF78,14,128,240,r,#ff0000
40,bulb2500_dark00\20230403_202808.jpg,6,#970D02,2,252,151,#F0B07A,14,125,240,r,#ff0000
41,bulb2500_dark00\20230403_203114.jpg,4,#970E02,2,252,151,#F1B079,14,127,241,r,#ff0000
42,bulb2500_dark00\20230403_203208.jpg,6,#970E02,2,252,151,#F2B07A,14,126,242,r,#ff0000
43,bulb2500_dark00\20230403_203336.jpg,6,#970E02,2,252,151,#F1B17A,14,126,241,r,#ff0000
44,bulb2500_dark00\20230403_203310.jpg,4,#980E02,2,252,152,#F0AF78,14,128,240,r,#ff0000
45,bulb2500_dark00\20230403_203645.jpg,4,#980E02,2,252,152,#F1AF78,14,128,241,r,#ff0000
46,bulb2500_dark00\20230403_204022.jpg,6,#980D02,2,252,152,#F0AE75,14,131,240,r,#ff0000
47,bulb2500_dark00\20230403_204323.jpg,6,#980C02,2,252,152,#F2AE7B,13,125,242,r,#ff0000
48,bulb2500_dark00\20230403_204347.jpg,4,#980E02,2,252,152,#F2B079,14,127,242,r,#ff0000
49,bulb2500_dark00\20230403_204354.jpg,6,#980E02,2,252,152,#F1B07C,13,124,241,r,#ff0000
50,bulb2500_dark00\20230403_203027.jpg,6,#990E02,2,252,153,#F1B07C,13,124,241,r,#ff0000
51,bulb2500_dark00\20230403_203203.jpg,6,#990E02,2,252,153,#F0AF7B,13,124,240,r,#ff0000
52,bulb2500_dark00\20230403_203548.jpg,4,#990E02,2,252,153,#F1AF75,14,131,241,r,#ff0000
53,bulb2500_dark00\20230403_203706.jpg,6,#990D02,2,252,153,#F0AF77,14,129,240,r,#ff0000
54,bulb2500_dark00\20230403_204036.jpg,4,#990E02,2,252,153,#F0B076,14,130,240,r,#ff0000
