ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb3000_dark00\20230517_213511.jpg,4,#990F11,0,230,153,#DEBFA4,14,67,222,r,#ff0000
2,t_bulb3000_dark00\20230517_213520.jpg,1,#990F0F,0,230,153,#DEBF9F,15,72,222,r,#ff0000
3,t_bulb3000_dark00\20230517_213509.jpg,4,#9A0F0F,0,230,154,#DEBFA2,15,69,222,r,#ff0000
4,t_bulb3000_dark00\20230517_213458.jpg,3,#9B0F0F,0,230,155,#DEBFA0,15,71,222,r,#ff0000
5,t_bulb3000_dark00\20230517_213511.jpg,1,#9B0F10,0,230,155,#DEBFA4,14,67,222,r,#ff0000
6,t_bulb3000_dark00\20230517_213513.jpg,1,#970E0E,0,231,151,#DDC0A4,15,66,221,r,#ff0000
7,t_bulb3000_dark00\20230517_213452.jpg,6,#9D100F,0,231,157,#DFBFA1,15,71,223,r,#ff0000
8,t_bulb3000_dark00\20230517_213458.jpg,1,#980F0D,0,233,152,#DEBFA0,15,71,222,r,#ff0000
9,t_bulb3000_dark00\20230517_213500.jpg,9,#9C0E0D,0,234,156,#DCBFA7,14,61,220,r,#ff0000
10,t_bulb3000_dark00\20230517_213513.jpg,2,#990E0C,0,235,153,#DDC0A4,15,66,221,r,#ff0000
11,t_bulb3000_dark00\20230517_213511.jpg,8,#950C0A,0,238,149,#DEBFA4,14,67,222,r,#ff0000
12,t_bulb3000_dark00\20230517_213515.jpg,5,#9A0F0C,1,235,154,#DEBFA2,15,69,222,r,#ff0000
13,t_bulb3000_dark00\20230517_213520.jpg,7,#940D0A,1,238,148,#DEBF9F,15,72,222,r,#ff0000
14,t_bulb3000_dark00\20230517_213458.jpg,2,#980E09,1,240,152,#DEBFA0,15,71,222,r,#ff0000
15,t_bulb3000_dark00\20230517_213458.jpg,9,#9B0E09,1,240,155,#DEBFA0,15,71,222,r,#ff0000
16,t_bulb3000_dark00\20230517_213454.jpg,8,#940C08,1,241,148,#DEC0A0,15,71,222,r,#ff0000
17,t_bulb3000_dark00\20230517_213450.jpg,5,#9C0E07,1,244,156,#DDBFA8,13,61,221,r,#ff0000
18,t_bulb3000_dark00\20230517_213458.jpg,8,#980C05,1,247,152,#DEBFA0,15,71,222,r,#ff0000
19,t_bulb3000_dark00\20230517_213515.jpg,3,#E15A31,7,199,225,#DEBFA2,15,69,222,o,#ff8000
20,t_bulb3000_dark00\20230517_213452.jpg,1,#DD572D,7,203,221,#DFBFA1,15,71,223,o,#ff8000
21,t_bulb3000_dark00\20230517_213450.jpg,9,#E3582B,7,207,227,#DDBFA8,13,61,221,o,#ff8000
22,t_bulb3000_dark00\20230517_213511.jpg,6,#E45D30,8,201,228,#DEBFA4,14,67,222,o,#ff8000
23,t_bulb3000_dark00\20230517_213517.jpg,4,#E05E2D,8,204,224,#DCC0A1,16,68,220,o,#ff8000
24,t_bulb3000_dark00\20230517_213458.jpg,6,#E55D2D,8,205,229,#DEBFA0,15,71,222,o,#ff8000
25,t_bulb3000_dark00\20230517_213520.jpg,3,#E45D2C,8,206,228,#DEBF9F,15,72,222,o,#ff8000
26,t_bulb3000_dark00\20230517_213520.jpg,9,#E45E2C,8,206,228,#DEBF9F,15,72,222,o,#ff8000
27,t_bulb3000_dark00\20230517_213517.jpg,7,#DC5729,8,207,220,#DCC0A1,16,68,220,o,#ff8000
28,t_bulb3000_dark00\20230517_213454.jpg,5,#DF5B2A,8,207,223,#DEC0A0,15,71,222,o,#ff8000
29,t_bulb3000_dark00\20230517_213454.jpg,1,#E05D2A,8,207,224,#DEC0A0,15,71,222,o,#ff8000
30,t_bulb3000_dark00\20230517_213520.jpg,5,#E05C2A,8,207,224,#DEBF9F,15,72,222,o,#ff8000
31,t_bulb3000_dark00\20230517_213520.jpg,4,#E25A2B,8,207,226,#DEBF9F,15,72,222,o,#ff8000
32,t_bulb3000_dark00\20230517_213452.jpg,2,#E2592A,8,208,226,#DFBFA1,15,71,223,o,#ff8000
33,t_bulb3000_dark00\20230517_213452.jpg,8,#DE5628,8,209,222,#DFBFA1,15,71,223,o,#ff8000
34,t_bulb3000_dark00\20230517_213458.jpg,7,#DD5627,8,210,221,#DEBFA0,15,71,222,o,#ff8000
35,t_bulb3000_dark00\20230517_213509.jpg,8,#DE5725,8,213,222,#DEBFA2,15,69,222,o,#ff8000
36,t_bulb3000_dark00\20230517_213458.jpg,4,#E05D29,9,208,224,#DEBFA0,15,71,222,o,#ff8000
37,t_bulb3000_dark00\20230517_213500.jpg,2,#D1B08E,15,82,209,#DCBFA7,14,61,220,w,#ffffff
38,t_bulb3000_dark00\20230517_213500.jpg,7,#CAAD8A,16,81,202,#DCBFA7,14,61,220,w,#ffffff
39,t_bulb3000_dark00\20230517_213515.jpg,1,#CFB08D,16,81,207,#DEBFA2,15,69,222,w,#ffffff
40,t_bulb3000_dark00\20230517_213452.jpg,3,#D4B591,16,81,212,#DFBFA1,15,71,223,w,#ffffff
41,t_bulb3000_dark00\20230517_213515.jpg,6,#D4B590,16,82,212,#DEBFA2,15,69,222,w,#ffffff
42,t_bulb3000_dark00\20230517_213517.jpg,3,#D2B590,17,80,210,#DCC0A1,16,68,220,w,#ffffff
43,t_bulb3000_dark00\20230517_213511.jpg,9,#D2B48F,17,81,210,#DEBFA4,14,67,222,w,#ffffff
44,t_bulb3000_dark00\20230517_213511.jpg,5,#D0B28C,17,83,208,#DEBFA4,14,67,222,w,#ffffff
45,t_bulb3000_dark00\20230517_213509.jpg,6,#D2B48E,17,83,210,#DEBFA2,15,69,222,w,#ffffff
46,t_bulb3000_dark00\20230517_213456.jpg,6,#D3B68E,17,83,211,#DEBF9E,15,74,222,w,#ffffff
47,t_bulb3000_dark00\20230517_213456.jpg,5,#D1B48C,17,84,209,#DEBF9E,15,74,222,w,#ffffff
48,t_bulb3000_dark00\20230517_213515.jpg,9,#D2B48D,17,84,210,#DEBFA2,15,69,222,w,#ffffff
49,t_bulb3000_dark00\20230517_213513.jpg,8,#CCAF88,17,85,204,#DDC0A4,15,66,221,w,#ffffff
50,t_bulb3000_dark00\20230517_213454.jpg,4,#CFB28A,17,85,207,#DEC0A0,15,71,222,w,#ffffff
51,t_bulb3000_dark00\20230517_213456.jpg,9,#D3B48A,17,88,211,#DEBF9E,15,74,222,w,#ffffff
52,t_bulb3000_dark00\20230517_213454.jpg,7,#CBAD84,17,89,203,#DEC0A0,15,71,222,w,#ffffff
53,t_bulb3000_dark00\20230517_213456.jpg,8,#CFB085,17,91,207,#DEBF9E,15,74,222,w,#ffffff
54,t_bulb3000_dark00\20230517_213517.jpg,8,#CCB087,18,86,204,#DCC0A1,16,68,220,w,#ffffff
55,t_bulb3000_dark00\20230517_213450.jpg,6,#CBAE32,24,192,203,#DDBFA8,13,61,221,y,#ffff00
56,t_bulb3000_dark00\20230517_213452.jpg,7,#C3A72B,24,199,195,#DFBFA1,15,71,223,y,#ffff00
57,t_bulb3000_dark00\20230517_213513.jpg,9,#C7AF38,25,183,199,#DDC0A4,15,66,221,y,#ffff00
58,t_bulb3000_dark00\20230517_213456.jpg,3,#CBB134,25,190,203,#DEBF9E,15,74,222,y,#ffff00
59,t_bulb3000_dark00\20230517_213454.jpg,6,#CAB033,25,191,202,#DEC0A0,15,71,222,y,#ffff00
60,t_bulb3000_dark00\20230517_213456.jpg,1,#C5AD30,25,193,197,#DEBF9E,15,74,222,y,#ffff00
61,t_bulb3000_dark00\20230517_213517.jpg,1,#C5AC30,25,193,197,#DCC0A1,16,68,220,y,#ffff00
62,t_bulb3000_dark00\20230517_213500.jpg,1,#C5AB2F,25,194,197,#DCBFA7,14,61,220,y,#ffff00
63,t_bulb3000_dark00\20230517_213456.jpg,4,#C6AF2F,25,194,198,#DEBF9E,15,74,222,y,#ffff00
64,t_bulb3000_dark00\20230517_213500.jpg,5,#C6AD2F,25,194,198,#DCBFA7,14,61,220,y,#ffff00
65,t_bulb3000_dark00\20230517_213515.jpg,8,#C3AA2D,25,196,195,#DEBFA2,15,69,222,y,#ffff00
66,t_bulb3000_dark00\20230517_213517.jpg,5,#C6AE2E,25,196,198,#DCC0A1,16,68,220,y,#ffff00
67,t_bulb3000_dark00\20230517_213515.jpg,7,#C1A72C,25,197,193,#DEBFA2,15,69,222,y,#ffff00
68,t_bulb3000_dark00\20230517_213509.jpg,2,#C7AB2D,25,197,199,#DEBFA2,15,69,222,y,#ffff00
69,t_bulb3000_dark00\20230517_213456.jpg,2,#C6AE2C,25,198,198,#DEBF9E,15,74,222,y,#ffff00
