ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb4300_dark00\20230510_222429.jpg,1,#820B0B,0,233,130,#CFD3D2,83,5,211,r,#ff0000
2,t_bulb4300_dark00\20230510_222444.jpg,1,#830A09,0,237,131,#D0D2D1,75,2,210,r,#ff0000
3,t_bulb4300_dark00\20230510_222451.jpg,1,#830A09,0,237,131,#D1D3D2,75,2,211,r,#ff0000
4,t_bulb4300_dark00\20230510_222406.jpg,1,#830A08,0,239,131,#D2D3D3,90,1,211,r,#ff0000
5,t_bulb4300_dark00\20230510_222509.jpg,1,#810907,0,241,129,#CED1D0,80,4,209,r,#ff0000
6,t_bulb4300_dark00\20230511_011512.jpg,1,#8E0607,0,244,142,#D4D5D5,90,1,213,r,#ff0000
7,t_bulb4300_dark00\20230511_011505.jpg,6,#860402,0,251,134,#D4D5D5,90,1,213,r,#ff0000
8,t_bulb4300_dark00\20230511_011501.jpg,5,#830301,0,253,131,#D3D5D5,90,2,213,r,#ff0000
9,t_bulb4300_dark00\20230510_222431.jpg,4,#7D0A08,1,239,125,#D0D3D1,70,4,211,r,#ff0000
10,t_bulb4300_dark00\20230510_222451.jpg,4,#7C0907,1,241,124,#D1D3D2,75,2,211,r,#ff0000
11,t_bulb4300_dark00\20230510_222433.jpg,1,#840A07,1,241,132,#D1D3D2,75,2,211,r,#ff0000
12,t_bulb4300_dark00\20230510_222413.jpg,4,#7C0806,1,243,124,#D0D3D3,90,4,211,r,#ff0000
13,t_bulb4300_dark00\20230510_222433.jpg,3,#870A06,1,244,135,#D1D3D2,75,2,211,r,#ff0000
14,t_bulb4300_dark00\20230510_222429.jpg,7,#700704,1,246,112,#CFD3D2,83,5,211,r,#ff0000
15,t_bulb4300_dark00\20230510_222500.jpg,3,#8A0905,1,246,138,#D2D4D3,75,2,212,r,#ff0000
16,t_bulb4300_dark00\20230510_222410.jpg,3,#830904,1,247,131,#CFD2D1,80,4,210,r,#ff0000
17,t_bulb4300_dark00\20230510_222406.jpg,3,#870904,1,247,135,#D2D3D3,90,1,211,r,#ff0000
18,t_bulb4300_dark00\20230510_222449.jpg,7,#6F0603,1,248,111,#D0D2D1,75,2,210,r,#ff0000
19,t_bulb4300_dark00\20230510_222404.jpg,7,#710702,1,250,113,#CDD1CF,75,5,209,r,#ff0000
20,t_bulb4300_dark00\20230510_222451.jpg,7,#730702,1,251,115,#D1D3D2,75,2,211,r,#ff0000
21,t_bulb4300_dark00\20230510_222509.jpg,5,#790702,1,251,121,#CED1D0,80,4,209,r,#ff0000
22,t_bulb4300_dark00\20230510_222500.jpg,6,#7D0802,1,251,125,#D2D4D3,75,2,212,r,#ff0000
23,t_bulb4300_dark00\20230510_222410.jpg,2,#830802,1,251,131,#CFD2D1,80,4,210,r,#ff0000
24,t_bulb4300_dark00\20230510_222451.jpg,2,#830802,1,251,131,#D1D3D2,75,2,211,r,#ff0000
25,t_bulb4300_dark00\20230510_222442.jpg,2,#840802,1,251,132,#CFD0D0,90,1,208,r,#ff0000
26,t_bulb4300_dark00\20230510_222422.jpg,2,#850802,1,251,133,#D0D3D1,70,4,211,r,#ff0000
27,t_bulb4300_dark00\20230510_222500.jpg,2,#850802,1,251,133,#D2D4D3,75,2,212,r,#ff0000
28,t_bulb4300_dark00\20230511_011501.jpg,3,#8F0502,1,251,143,#D3D5D5,90,2,213,r,#ff0000
29,t_bulb4300_dark00\20230511_011505.jpg,3,#8F0502,1,251,143,#D4D5D5,90,1,213,r,#ff0000
30,t_bulb4300_dark00\20230510_222501.jpg,9,#6F0601,1,253,111,#D0D1D0,60,1,209,r,#ff0000
