ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb3300_dark05\20230514_230425.jpg,1,#570400,1,255,87,#A38E81,11,53,163,r,#ff0000
2,t_bulb3300_dark05\20230514_230420.jpg,1,#590400,1,255,89,#A48E7E,13,59,164,r,#ff0000
3,t_bulb3300_dark05\20230514_230436.jpg,4,#590400,1,255,89,#A38E80,12,55,163,r,#ff0000
4,t_bulb3300_dark05\20230514_230440.jpg,1,#590400,1,255,89,#A58E80,11,57,165,r,#ff0000
5,t_bulb3300_dark05\20230514_230419.jpg,1,#5A0400,1,255,90,#A38F7D,14,59,163,r,#ff0000
6,t_bulb3300_dark05\20230514_230423.jpg,4,#5A0400,1,255,90,#A78E7F,11,61,167,r,#ff0000
7,t_bulb3300_dark05\20230514_230432.jpg,8,#5A0400,1,255,90,#A58E81,11,56,165,r,#ff0000
8,t_bulb3300_dark05\20230514_230437.jpg,2,#5A0400,1,255,90,#A28E7B,15,61,162,r,#ff0000
9,t_bulb3300_dark05\20230514_230440.jpg,4,#5A0400,1,255,90,#A58E80,11,57,165,r,#ff0000
10,t_bulb3300_dark05\20230514_230420.jpg,5,#5B0400,1,255,91,#A48E7E,13,59,164,r,#ff0000
11,t_bulb3300_dark05\20230514_230439.jpg,1,#5B0400,1,255,91,#A58E81,11,56,165,r,#ff0000
12,t_bulb3300_dark05\20230514_230440.jpg,5,#5B0400,1,255,91,#A58E80,11,57,165,r,#ff0000
13,t_bulb3300_dark05\20230514_230424.jpg,2,#5C0400,1,255,92,#A68E80,11,58,166,r,#ff0000
14,t_bulb3300_dark05\20230514_230437.jpg,9,#5C0400,1,255,92,#A28E7B,15,61,162,r,#ff0000
15,t_bulb3300_dark05\20230514_230440.jpg,9,#5C0400,1,255,92,#A58E80,11,57,165,r,#ff0000
16,t_bulb3300_dark05\20230514_230419.jpg,6,#5D0400,1,255,93,#A38F7D,14,59,163,r,#ff0000
17,t_bulb3300_dark05\20230514_230420.jpg,3,#5E0400,1,255,94,#A48E7E,13,59,164,r,#ff0000
18,t_bulb3300_dark05\20230514_230424.jpg,6,#5F0400,1,255,95,#A68E80,11,58,166,r,#ff0000
19,t_bulb3300_dark05\20230514_230436.jpg,9,#A93A1E,6,210,169,#A38E80,12,55,163,o,#ff8000
20,t_bulb3300_dark05\20230514_230424.jpg,9,#B03A1C,6,214,176,#A68E80,11,58,166,o,#ff8000
21,t_bulb3300_dark05\20230514_230423.jpg,3,#AB391B,6,215,171,#A78E7F,11,61,167,o,#ff8000
