ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb3500_dark00\20230403_212129.jpg,1,#992121,0,200,153,#E3D5CB,13,27,227,r,#ff0000
2,bulb3500_dark00\20230403_212336.jpg,1,#992122,0,200,153,#E4D5CA,13,29,228,r,#ff0000
3,bulb3500_dark00\20230403_211253.jpg,1,#9A2122,0,200,154,#E5D5CB,12,29,229,r,#ff0000
4,bulb3500_dark00\20230403_211317.jpg,1,#9A2121,0,200,154,#E5D5CA,12,30,229,r,#ff0000
5,bulb3500_dark00\20230403_211535.jpg,1,#9B2122,0,201,155,#E4D5CC,11,27,228,r,#ff0000
6,bulb3500_dark00\20230403_211537.jpg,1,#9B2122,0,201,155,#E6D5CA,12,31,230,r,#ff0000
7,bulb3500_dark00\20230403_212232.jpg,1,#9B2122,0,201,155,#E6D4C9,11,32,230,r,#ff0000
8,bulb3500_dark00\20230403_211503.jpg,1,#992020,0,202,153,#E2D5CC,12,25,226,r,#ff0000
9,bulb3500_dark00\20230403_212543.jpg,1,#992120,0,202,153,#E2D6CB,14,26,226,r,#ff0000
10,bulb3500_dark00\20230403_212626.jpg,1,#992021,0,202,153,#E2D6CB,14,26,226,r,#ff0000
11,bulb3500_dark00\20230403_212200.jpg,1,#9A2021,0,202,154,#E5D5CA,12,30,229,r,#ff0000
12,bulb3500_dark00\20230403_212242.jpg,1,#9A2120,0,202,154,#E6D4C7,13,34,230,r,#ff0000
13,bulb3500_dark00\20230403_212506.jpg,1,#9A2021,0,202,154,#E4D5CA,13,29,228,r,#ff0000
14,bulb3500_dark00\20230403_212706.jpg,1,#9A2021,0,202,154,#E5D5CB,12,29,229,r,#ff0000
15,bulb3500_dark00\20230403_212729.jpg,1,#9A2021,0,202,154,#E6D4CA,11,31,230,r,#ff0000
16,bulb3500_dark00\20230403_212913.jpg,1,#9A2022,0,202,154,#E4D5CA,13,29,228,r,#ff0000
17,bulb3500_dark00\20230403_211123.jpg,1,#9B2020,0,202,155,#E5D5CB,12,29,229,r,#ff0000
18,bulb3500_dark00\20230403_211233.jpg,1,#9B2021,0,202,155,#E5D5CA,12,30,229,r,#ff0000
19,bulb3500_dark00\20230403_211918.jpg,1,#9B2120,0,202,155,#E5D5CA,12,30,229,r,#ff0000
20,bulb3500_dark00\20230403_211857.jpg,1,#99201F,0,203,153,#E3D6CA,14,28,227,r,#ff0000
21,bulb3500_dark00\20230403_212347.jpg,1,#991F1F,0,203,153,#E4D5C9,13,30,228,r,#ff0000
22,bulb3500_dark00\20230403_212724.jpg,1,#991F21,0,203,153,#E4D5CA,13,29,228,r,#ff0000
23,bulb3500_dark00\20230403_212746.jpg,1,#99201F,0,203,153,#E4D5C8,14,31,228,r,#ff0000
24,bulb3500_dark00\20230403_212951.jpg,1,#991F20,0,203,153,#E4D5CD,10,26,228,r,#ff0000
25,bulb3500_dark00\20230403_212117.jpg,1,#9C2020,0,203,156,#E6D5C9,12,32,230,r,#ff0000
26,bulb3500_dark00\20230403_211519.jpg,1,#9A201F,0,204,154,#E3D6CB,14,27,227,r,#ff0000
27,bulb3500_dark00\20230403_211659.jpg,1,#9A1F21,0,204,154,#E5D5CA,12,30,229,r,#ff0000
28,bulb3500_dark00\20230403_211809.jpg,1,#9A1F20,0,204,154,#E6D5C9,12,32,230,r,#ff0000
29,bulb3500_dark00\20230403_212035.jpg,1,#9A1F1F,0,204,154,#E5D5CB,12,29,229,r,#ff0000
30,bulb3500_dark00\20230403_212113.jpg,1,#9A1F1F,0,204,154,#E3D5C9,14,29,227,r,#ff0000
31,bulb3500_dark00\20230403_212646.jpg,1,#9A1F1F,0,204,154,#E5D5CA,12,30,229,r,#ff0000
32,bulb3500_dark00\20230403_211259.jpg,1,#9B1F21,0,204,155,#E5D5CB,12,29,229,r,#ff0000
33,bulb3500_dark00\20230403_211315.jpg,1,#9B1F1F,0,204,155,#E6D5C8,13,33,230,r,#ff0000
