ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb2500_dark20\20230514_002313.jpg,9,#290201,1,249,41,#7C4629,10,171,124,r,#ff0000
2,bulb2500_dark20\20230514_001823.jpg,9,#2A0201,1,249,42,#7D452A,10,169,125,r,#ff0000
3,bulb2500_dark20\20230514_001918.jpg,8,#2A0201,1,249,42,#7E452A,10,170,126,r,#ff0000
4,bulb2500_dark20\20230514_002051.jpg,9,#2A0201,1,249,42,#7D4529,10,171,125,r,#ff0000
5,bulb2500_dark20\20230514_002154.jpg,9,#2A0201,1,249,42,#7C462B,10,167,124,r,#ff0000
6,bulb2500_dark20\20230514_002411.jpg,9,#2A0201,1,249,42,#7C4628,11,173,124,r,#ff0000
7,bulb2500_dark20\20230514_002508.jpg,9,#2A0201,1,249,42,#7D452A,10,169,125,r,#ff0000
8,bulb2500_dark20\20230514_002658.jpg,8,#2A0201,1,249,42,#7F452A,10,171,127,r,#ff0000
9,bulb2500_dark20\20230514_002700.jpg,9,#2A0201,1,249,42,#7D462B,10,167,125,r,#ff0000
10,bulb2500_dark20\20230514_002913.jpg,8,#2A0201,1,249,42,#7D462B,10,167,125,r,#ff0000
11,bulb2500_dark20\20230514_001835.jpg,7,#2B0201,1,249,43,#7D4529,10,171,125,r,#ff0000
12,bulb2500_dark20\20230514_001907.jpg,9,#2B0201,1,249,43,#7F4527,10,177,127,r,#ff0000
13,bulb2500_dark20\20230514_001918.jpg,7,#2B0201,1,249,43,#7E452A,10,170,126,r,#ff0000
14,bulb2500_dark20\20230514_001940.jpg,8,#2B0201,1,249,43,#7E4529,10,172,126,r,#ff0000
15,bulb2500_dark20\20230514_002009.jpg,8,#2B0201,1,249,43,#7D452A,10,169,125,r,#ff0000
16,bulb2500_dark20\20230514_002136.jpg,7,#2B0201,1,249,43,#7F4529,10,173,127,r,#ff0000
17,bulb2500_dark20\20230514_002158.jpg,8,#2B0201,1,249,43,#7D452B,10,167,125,r,#ff0000
18,bulb2500_dark20\20230514_002223.jpg,8,#2B0201,1,249,43,#7C452C,9,165,124,r,#ff0000
19,bulb2500_dark20\20230514_002233.jpg,7,#2B0201,1,249,43,#7F4526,10,179,127,r,#ff0000
20,bulb2500_dark20\20230514_002301.jpg,7,#2B0201,1,249,43,#804426,10,179,128,r,#ff0000
21,bulb2500_dark20\20230514_002301.jpg,9,#2B0201,1,249,43,#804426,10,179,128,r,#ff0000
22,bulb2500_dark20\20230514_002322.jpg,7,#2B0201,1,249,43,#7F4526,10,179,127,r,#ff0000
23,bulb2500_dark20\20230514_002405.jpg,9,#2B0201,1,249,43,#7F452A,10,171,127,r,#ff0000
24,bulb2500_dark20\20230514_002432.jpg,7,#2B0201,1,249,43,#7E452B,9,168,126,r,#ff0000
25,bulb2500_dark20\20230514_002434.jpg,9,#2B0201,1,249,43,#7E452D,9,164,126,r,#ff0000
26,bulb2500_dark20\20230514_002443.jpg,9,#2B0201,1,249,43,#7E4527,10,176,126,r,#ff0000
27,bulb2500_dark20\20230514_002534.jpg,7,#2B0201,1,249,43,#7E4529,10,172,126,r,#ff0000
28,bulb2500_dark20\20230514_002553.jpg,7,#2B0201,1,249,43,#7E452B,9,168,126,r,#ff0000
29,bulb2500_dark20\20230514_002553.jpg,8,#2B0201,1,249,43,#7E452B,9,168,126,r,#ff0000
30,bulb2500_dark20\20230514_002620.jpg,8,#2B0201,1,249,43,#7F452B,9,169,127,r,#ff0000
31,bulb2500_dark20\20230514_002700.jpg,7,#2B0201,1,249,43,#7D462B,10,167,125,r,#ff0000
32,bulb2500_dark20\20230514_002718.jpg,7,#2B0201,1,249,43,#7E4529,10,172,126,r,#ff0000
33,bulb2500_dark20\20230514_002828.jpg,8,#2B0201,1,249,43,#7A4628,11,171,122,r,#ff0000
34,bulb2500_dark20\20230514_001904.jpg,8,#2C0201,1,249,44,#7E452A,10,170,126,r,#ff0000
35,bulb2500_dark20\20230514_001906.jpg,7,#2C0201,1,249,44,#7F4529,10,173,127,r,#ff0000
36,bulb2500_dark20\20230514_001907.jpg,8,#2C0201,1,249,44,#7F4527,10,177,127,r,#ff0000
37,bulb2500_dark20\20230514_001927.jpg,7,#2C0201,1,249,44,#7F452A,10,171,127,r,#ff0000
38,bulb2500_dark20\20230514_001927.jpg,8,#2C0201,1,249,44,#7F452A,10,171,127,r,#ff0000
39,bulb2500_dark20\20230514_001940.jpg,9,#2C0201,1,249,44,#7E4529,10,172,126,r,#ff0000
40,bulb2500_dark20\20230514_002059.jpg,9,#2C0201,1,249,44,#7F4528,10,175,127,r,#ff0000
41,bulb2500_dark20\20230514_002129.jpg,8,#2C0201,1,249,44,#804427,10,177,128,r,#ff0000
42,bulb2500_dark20\20230514_002151.jpg,8,#2C0201,1,249,44,#804426,10,179,128,r,#ff0000
43,bulb2500_dark20\20230514_002236.jpg,7,#2C0201,1,249,44,#7F4526,10,179,127,r,#ff0000
44,bulb2500_dark20\20230514_002241.jpg,7,#2C0201,1,249,44,#7F452B,9,169,127,r,#ff0000
45,bulb2500_dark20\20230514_002305.jpg,7,#2C0201,1,249,44,#7D4527,10,175,125,r,#ff0000
46,bulb2500_dark20\20230514_002317.jpg,8,#2C0201,1,249,44,#7E4527,10,176,126,r,#ff0000
47,bulb2500_dark20\20230514_002443.jpg,7,#2C0201,1,249,44,#7E4527,10,176,126,r,#ff0000
48,bulb2500_dark20\20230514_002503.jpg,8,#2C0201,1,249,44,#7F4529,10,173,127,r,#ff0000
49,bulb2500_dark20\20230514_002531.jpg,7,#2C0201,1,249,44,#7E4528,10,174,126,r,#ff0000
50,bulb2500_dark20\20230514_002558.jpg,8,#2C0201,1,249,44,#814528,10,176,129,r,#ff0000
51,bulb2500_dark20\20230514_002559.jpg,7,#2C0201,1,249,44,#7F452B,9,169,127,r,#ff0000
52,bulb2500_dark20\20230514_002612.jpg,9,#2C0201,1,249,44,#7F4527,10,177,127,r,#ff0000
53,bulb2500_dark20\20230514_002830.jpg,7,#2C0201,1,249,44,#804428,10,175,128,r,#ff0000
54,bulb2500_dark20\20230514_002835.jpg,8,#2C0201,1,249,44,#7F4528,10,175,127,r,#ff0000
55,bulb2500_dark20\20230514_002855.jpg,9,#2C0201,1,249,44,#7E452B,9,168,126,r,#ff0000
56,bulb2500_dark20\20230514_002857.jpg,9,#2C0201,1,249,44,#7F4529,10,173,127,r,#ff0000
57,bulb2500_dark20\20230514_001944.jpg,8,#2D0201,1,249,45,#7D4529,10,171,125,r,#ff0000
58,bulb2500_dark20\20230514_002324.jpg,9,#2D0201,1,249,45,#7E4529,10,172,126,r,#ff0000
59,bulb2500_dark20\20230514_002536.jpg,7,#2D0201,1,249,45,#804427,10,177,128,r,#ff0000
60,bulb2500_dark20\20230514_002632.jpg,7,#2D0201,1,249,45,#7F4529,10,173,127,r,#ff0000
61,bulb2500_dark20\20230514_002833.jpg,9,#2D0201,1,249,45,#804429,9,173,128,r,#ff0000
62,bulb2500_dark20\20230514_002855.jpg,7,#2D0201,1,249,45,#7E452B,9,168,126,r,#ff0000
63,bulb2500_dark20\20230514_002911.jpg,7,#2D0201,1,249,45,#814426,10,180,129,r,#ff0000
64,bulb2500_dark20\20230514_001947.jpg,9,#2E0201,1,249,46,#804426,10,179,128,r,#ff0000
65,bulb2500_dark20\20230514_002219.jpg,9,#2E0201,1,249,46,#7E452A,10,170,126,r,#ff0000
66,bulb2500_dark20\20230514_002241.jpg,9,#2E0201,1,249,46,#7F452B,9,169,127,r,#ff0000
67,bulb2500_dark20\20230514_002322.jpg,9,#2E0201,1,249,46,#7F4526,10,179,127,r,#ff0000
68,bulb2500_dark20\20230514_002141.jpg,9,#2F0201,1,250,47,#804425,10,181,128,r,#ff0000
69,bulb2500_dark20\20230514_002719.jpg,9,#2F0201,1,250,47,#7F4527,10,177,127,r,#ff0000
70,bulb2500_dark20\20230514_002907.jpg,9,#2F0201,1,250,47,#804427,10,177,128,r,#ff0000
