ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb4900_dark15\20230515_000753.jpg,1,#2F0101,0,250,47,#576873,102,62,115,r,#ff0000
2,t_bulb4900_dark15\20230515_000820.jpg,8,#2F0101,0,250,47,#586871,101,56,113,r,#ff0000
3,t_bulb4900_dark15\20230515_000827.jpg,4,#310101,0,250,49,#586870,100,55,112,r,#ff0000
4,t_bulb4900_dark15\20230515_000820.jpg,7,#2F0201,1,250,47,#586871,101,56,113,r,#ff0000
5,t_bulb4900_dark15\20230515_000757.jpg,7,#300201,1,250,48,#5E676B,99,31,107,r,#ff0000
6,t_bulb4900_dark15\20230515_000759.jpg,7,#300201,1,250,48,#596870,100,52,112,r,#ff0000
7,t_bulb4900_dark15\20230515_000824.jpg,3,#340201,1,250,52,#5F666C,104,31,108,r,#ff0000
8,t_bulb4900_dark15\20230515_000753.jpg,2,#310200,1,255,49,#576873,102,62,115,r,#ff0000
9,t_bulb4900_dark15\20230515_000818.jpg,5,#310200,1,255,49,#546879,104,78,121,r,#ff0000
10,t_bulb4900_dark15\20230515_000751.jpg,2,#320200,1,255,50,#576871,100,59,113,r,#ff0000
11,t_bulb4900_dark15\20230515_000757.jpg,5,#320200,1,255,50,#5E676B,99,31,107,r,#ff0000
12,t_bulb4900_dark15\20230515_000759.jpg,4,#320200,1,255,50,#596870,100,52,112,r,#ff0000
13,t_bulb4900_dark15\20230515_000800.jpg,4,#320200,1,255,50,#5D6769,95,29,105,r,#ff0000
14,t_bulb4900_dark15\20230515_000821.jpg,4,#320200,1,255,50,#58686F,99,53,111,r,#ff0000
15,t_bulb4900_dark15\20230515_000824.jpg,1,#320200,1,255,50,#5F666C,104,31,108,r,#ff0000
16,t_bulb4900_dark15\20230515_000824.jpg,8,#320200,1,255,50,#5F666C,104,31,108,r,#ff0000
17,t_bulb4900_dark15\20230515_000751.jpg,9,#330100,1,255,51,#576871,100,59,113,r,#ff0000
18,t_bulb4900_dark15\20230515_000820.jpg,3,#330100,1,255,51,#586871,101,56,113,r,#ff0000
19,t_bulb4900_dark15\20230515_000818.jpg,6,#7C270D,7,228,124,#546879,104,78,121,o,#ff8000
20,t_bulb4900_dark15\20230515_000759.jpg,9,#7D2609,7,237,125,#596870,100,52,112,o,#ff8000
21,t_bulb4900_dark15\20230515_000826.jpg,9,#7E2609,7,237,126,#596870,100,52,112,o,#ff8000
22,t_bulb4900_dark15\20230515_000751.jpg,1,#772307,7,240,119,#576871,100,59,113,o,#ff8000
23,t_bulb4900_dark15\20230515_000820.jpg,9,#7C280A,8,234,124,#586871,101,56,113,o,#ff8000
24,t_bulb4900_dark15\20230515_000753.jpg,8,#742407,8,240,116,#576873,102,62,115,o,#ff8000
25,t_bulb4900_dark15\20230515_000755.jpg,8,#762407,8,240,118,#566873,101,64,115,o,#ff8000
26,t_bulb4900_dark15\20230515_000826.jpg,3,#762407,8,240,118,#596870,100,52,112,o,#ff8000
27,t_bulb4900_dark15\20230515_000826.jpg,4,#782407,8,240,120,#596870,100,52,112,o,#ff8000
28,t_bulb4900_dark15\20230515_000821.jpg,5,#752506,8,242,117,#58686F,99,53,111,o,#ff8000
29,t_bulb4900_dark15\20230515_000820.jpg,2,#752305,8,244,117,#586871,101,56,113,o,#ff8000
30,t_bulb4900_dark15\20230515_000826.jpg,7,#752205,8,244,117,#596870,100,52,112,o,#ff8000
31,t_bulb4900_dark15\20230515_000759.jpg,2,#792204,8,247,121,#596870,100,52,112,o,#ff8000
32,t_bulb4900_dark15\20230515_000800.jpg,9,#792404,8,247,121,#5D6769,95,29,105,o,#ff8000
33,t_bulb4900_dark15\20230515_000800.jpg,1,#762101,8,253,118,#5D6769,95,29,105,o,#ff8000
34,t_bulb4900_dark15\20230515_000821.jpg,8,#752605,9,244,117,#58686F,99,53,111,o,#ff8000
35,t_bulb4900_dark15\20230515_000800.jpg,5,#772401,9,253,119,#5D6769,95,29,105,o,#ff8000
36,t_bulb4900_dark15\20230515_000800.jpg,2,#752400,9,255,117,#5D6769,95,29,105,o,#ff8000
37,t_bulb4900_dark15\20230515_000824.jpg,6,#4C6305,37,242,99,#5F666C,104,31,108,y,#ffff00
38,t_bulb4900_dark15\20230515_000824.jpg,7,#475B04,37,244,91,#5F666C,104,31,108,y,#ffff00
39,t_bulb4900_dark15\20230515_000757.jpg,8,#485E01,37,252,94,#5E676B,99,31,107,y,#ffff00
40,t_bulb4900_dark15\20230515_000826.jpg,8,#465F06,38,239,95,#596870,100,52,112,y,#ffff00
41,t_bulb4900_dark15\20230515_000800.jpg,3,#496202,38,250,98,#5D6769,95,29,105,y,#ffff00
