ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb6100_dark10\20230515_005348.jpg,6,#3D0300,1,255,61,#61879C,101,96,156,r,#ff0000
2,t_bulb6100_dark10\20230515_005350.jpg,3,#3D0300,1,255,61,#62869E,102,97,158,r,#ff0000
3,t_bulb6100_dark10\20230515_005357.jpg,6,#3D0300,1,255,61,#62869E,102,97,158,r,#ff0000
4,t_bulb6100_dark10\20230515_005419.jpg,9,#3D0300,1,255,61,#6186A0,102,100,160,r,#ff0000
5,t_bulb6100_dark10\20230515_005415.jpg,9,#3E0300,1,255,62,#61869C,101,96,156,r,#ff0000
6,t_bulb6100_dark10\20230515_005409.jpg,7,#360300,2,255,54,#5F86A0,102,104,160,r,#ff0000
7,t_bulb6100_dark10\20230515_005348.jpg,1,#380300,2,255,56,#61879C,101,96,156,r,#ff0000
8,t_bulb6100_dark10\20230515_005357.jpg,7,#380300,2,255,56,#62869E,102,97,158,r,#ff0000
9,t_bulb6100_dark10\20230515_005357.jpg,8,#380300,2,255,56,#62869E,102,97,158,r,#ff0000
10,t_bulb6100_dark10\20230515_005417.jpg,1,#380300,2,255,56,#62869F,102,98,159,r,#ff0000
11,t_bulb6100_dark10\20230515_005346.jpg,1,#390300,2,255,57,#5F87A2,102,105,162,r,#ff0000
12,t_bulb6100_dark10\20230515_005409.jpg,2,#390300,2,255,57,#5F86A0,102,104,160,r,#ff0000
13,t_bulb6100_dark10\20230515_005412.jpg,2,#390300,2,255,57,#60879D,101,99,157,r,#ff0000
14,t_bulb6100_dark10\20230515_005353.jpg,5,#3A0300,2,255,58,#6087A1,102,103,161,r,#ff0000
15,t_bulb6100_dark10\20230515_005355.jpg,4,#3A0300,2,255,58,#6086A1,102,103,161,r,#ff0000
16,t_bulb6100_dark10\20230515_005413.jpg,2,#3A0300,2,255,58,#65869F,103,93,159,r,#ff0000
17,t_bulb6100_dark10\20230515_005413.jpg,5,#3B0300,2,255,59,#65869F,103,93,159,r,#ff0000
18,t_bulb6100_dark10\20230515_005417.jpg,8,#3B0300,2,255,59,#62869F,102,98,159,r,#ff0000
19,t_bulb6100_dark10\20230515_005417.jpg,9,#913816,8,216,145,#62869F,102,98,159,o,#ff8000
20,t_bulb6100_dark10\20230515_005346.jpg,6,#983B15,9,220,152,#5F87A2,102,105,162,o,#ff8000
21,t_bulb6100_dark10\20230515_005346.jpg,8,#8F3713,9,221,143,#5F87A2,102,105,162,o,#ff8000
22,t_bulb6100_dark10\20230515_005413.jpg,4,#903713,9,221,144,#65869F,103,93,159,o,#ff8000
23,t_bulb6100_dark10\20230515_005409.jpg,6,#943913,9,222,148,#5F86A0,102,104,160,o,#ff8000
24,t_bulb6100_dark10\20230515_005419.jpg,3,#953913,9,222,149,#6186A0,102,100,160,o,#ff8000
25,t_bulb6100_dark10\20230515_005350.jpg,7,#8D3610,9,226,141,#62869E,102,97,158,o,#ff8000
26,t_bulb6100_dark10\20230515_005409.jpg,3,#943711,9,226,148,#5F86A0,102,104,160,o,#ff8000
27,t_bulb6100_dark10\20230515_005357.jpg,1,#87330F,9,227,135,#62869E,102,97,158,o,#ff8000
28,t_bulb6100_dark10\20230515_005413.jpg,1,#8F370F,9,228,143,#65869F,103,93,159,o,#ff8000
29,t_bulb6100_dark10\20230515_005348.jpg,7,#8D340E,9,230,141,#61879C,101,96,156,o,#ff8000
30,t_bulb6100_dark10\20230515_005350.jpg,1,#8F340E,9,230,143,#62869E,102,97,158,o,#ff8000
31,t_bulb6100_dark10\20230515_005412.jpg,8,#90360E,9,230,144,#60879D,101,99,157,o,#ff8000
32,t_bulb6100_dark10\20230515_005355.jpg,2,#90350C,9,234,144,#6086A1,102,103,161,o,#ff8000
33,t_bulb6100_dark10\20230515_005350.jpg,6,#943D13,10,222,148,#62869E,102,97,158,o,#ff8000
34,t_bulb6100_dark10\20230515_005409.jpg,5,#8C3811,10,224,140,#5F86A0,102,104,160,o,#ff8000
35,t_bulb6100_dark10\20230515_005357.jpg,5,#8D3810,10,226,141,#62869E,102,97,158,o,#ff8000
36,t_bulb6100_dark10\20230515_005413.jpg,8,#90380F,10,228,144,#65869F,103,93,159,o,#ff8000
37,t_bulb6100_dark10\20230515_005413.jpg,9,#548917,44,212,137,#65869F,103,93,159,y,#ffff00
38,t_bulb6100_dark10\20230515_005350.jpg,5,#4D8213,44,218,130,#62869E,102,97,158,y,#ffff00
39,t_bulb6100_dark10\20230515_005348.jpg,2,#4A7F11,44,221,127,#61879C,101,96,156,y,#ffff00
40,t_bulb6100_dark10\20230515_005353.jpg,2,#4A8010,44,223,128,#6087A1,102,103,161,y,#ffff00
41,t_bulb6100_dark10\20230515_005417.jpg,2,#4B8010,44,223,128,#62869F,102,98,159,y,#ffff00
42,t_bulb6100_dark10\20230515_005348.jpg,3,#4E870F,44,227,135,#61879C,101,96,156,y,#ffff00
43,t_bulb6100_dark10\20230515_005415.jpg,1,#49800C,44,231,128,#61869C,101,96,156,y,#ffff00
44,t_bulb6100_dark10\20230515_005413.jpg,6,#518619,45,207,134,#65869F,103,93,159,y,#ffff00
45,t_bulb6100_dark10\20230515_005346.jpg,7,#4A7E17,45,208,126,#5F87A2,102,105,162,y,#ffff00
46,t_bulb6100_dark10\20230515_005346.jpg,4,#4C8217,45,210,130,#5F87A2,102,105,162,y,#ffff00
47,t_bulb6100_dark10\20230515_005419.jpg,2,#4B7F16,45,211,127,#6186A0,102,100,160,y,#ffff00
48,t_bulb6100_dark10\20230515_005415.jpg,3,#4D8516,45,213,133,#61869C,101,96,156,y,#ffff00
49,t_bulb6100_dark10\20230515_005419.jpg,5,#4C8315,45,214,131,#6186A0,102,100,160,y,#ffff00
50,t_bulb6100_dark10\20230515_005353.jpg,3,#4D8615,45,215,134,#6087A1,102,103,161,y,#ffff00
51,t_bulb6100_dark10\20230515_005417.jpg,3,#4F8615,45,215,134,#62869F,102,98,159,y,#ffff00
52,t_bulb6100_dark10\20230515_005412.jpg,4,#4A8212,45,220,130,#60879D,101,99,157,y,#ffff00
53,t_bulb6100_dark10\20230515_005353.jpg,9,#50871E,46,198,135,#6087A1,102,103,161,y,#ffff00
54,t_bulb6100_dark10\20230515_005353.jpg,6,#4F881A,46,206,136,#6087A1,102,103,161,y,#ffff00
55,t_bulb6100_dark10\20230515_005415.jpg,8,#005614,67,255,86,#61869C,101,96,156,g,#00ff00
56,t_bulb6100_dark10\20230515_005415.jpg,7,#005516,68,255,85,#61869C,101,96,156,g,#00ff00
57,t_bulb6100_dark10\20230515_005417.jpg,7,#005517,68,255,85,#62869F,102,98,159,g,#00ff00
58,t_bulb6100_dark10\20230515_005409.jpg,8,#005618,68,255,86,#5F86A0,102,104,160,g,#00ff00
59,t_bulb6100_dark10\20230515_005348.jpg,4,#005718,68,255,87,#61879C,101,96,156,g,#00ff00
60,t_bulb6100_dark10\20230515_005412.jpg,5,#005818,68,255,88,#60879D,101,99,157,g,#00ff00
61,t_bulb6100_dark10\20230515_005348.jpg,5,#005917,68,255,89,#61879C,101,96,156,g,#00ff00
62,t_bulb6100_dark10\20230515_005348.jpg,9,#005C18,68,255,92,#61879C,101,96,156,g,#00ff00
63,t_bulb6100_dark10\20230515_005355.jpg,7,#005519,69,255,85,#6086A1,102,103,161,g,#00ff00
64,t_bulb6100_dark10\20230515_005409.jpg,1,#00551A,69,255,85,#5F86A0,102,104,160,g,#00ff00
65,t_bulb6100_dark10\20230515_005419.jpg,7,#005519,69,255,85,#6186A0,102,100,160,g,#00ff00
66,t_bulb6100_dark10\20230515_005350.jpg,2,#005619,69,255,86,#62869E,102,97,158,g,#00ff00
67,t_bulb6100_dark10\20230515_005350.jpg,4,#00571B,69,255,87,#62869E,102,97,158,g,#00ff00
68,t_bulb6100_dark10\20230515_005350.jpg,9,#005B1A,69,255,91,#62869E,102,97,158,g,#00ff00
69,t_bulb6100_dark10\20230515_005355.jpg,3,#005B1B,69,255,91,#6086A1,102,103,161,g,#00ff00
70,t_bulb6100_dark10\20230515_005419.jpg,6,#005C1D,69,255,92,#6186A0,102,100,160,g,#00ff00
71,t_bulb6100_dark10\20230515_005353.jpg,4,#00571C,70,255,87,#6087A1,102,103,161,g,#00ff00
72,t_bulb6100_dark10\20230515_005417.jpg,4,#00571C,70,255,87,#62869F,102,98,159,g,#00ff00
73,t_bulb6100_dark10\20230515_005348.jpg,8,#537987,98,98,135,#61879C,101,96,156,w,#ffffff
74,t_bulb6100_dark10\20230515_005412.jpg,7,#517785,98,100,133,#60879D,101,99,157,w,#ffffff
75,t_bulb6100_dark10\20230515_005357.jpg,9,#588193,99,102,147,#62869E,102,97,158,w,#ffffff
76,t_bulb6100_dark10\20230515_005412.jpg,9,#578192,99,103,146,#60879D,101,99,157,w,#ffffff
77,t_bulb6100_dark10\20230515_005412.jpg,3,#547E8F,99,105,143,#60879D,101,99,157,w,#ffffff
78,t_bulb6100_dark10\20230515_005415.jpg,6,#568192,99,105,146,#61869C,101,96,156,w,#ffffff
79,t_bulb6100_dark10\20230515_005355.jpg,6,#578194,99,105,148,#6086A1,102,103,161,w,#ffffff
80,t_bulb6100_dark10\20230515_005415.jpg,4,#507A8B,99,108,139,#61869C,101,96,156,w,#ffffff
81,t_bulb6100_dark10\20230515_005415.jpg,5,#527C8E,99,108,142,#61869C,101,96,156,w,#ffffff
82,t_bulb6100_dark10\20230515_005417.jpg,6,#588095,100,104,149,#62869F,102,98,159,w,#ffffff
83,t_bulb6100_dark10\20230515_005355.jpg,8,#53798D,100,105,141,#6086A1,102,103,161,w,#ffffff
84,t_bulb6100_dark10\20230515_005355.jpg,9,#578094,100,105,148,#6086A1,102,103,161,w,#ffffff
85,t_bulb6100_dark10\20230515_005346.jpg,9,#578195,100,106,149,#5F87A2,102,105,162,w,#ffffff
86,t_bulb6100_dark10\20230515_005353.jpg,8,#527A8D,100,107,141,#6087A1,102,103,161,w,#ffffff
87,t_bulb6100_dark10\20230515_005413.jpg,3,#577C91,101,102,145,#65869F,103,93,159,w,#ffffff
88,t_bulb6100_dark10\20230515_005346.jpg,3,#577D94,101,105,148,#5F87A2,102,105,162,w,#ffffff
89,t_bulb6100_dark10\20230515_005419.jpg,8,#52788D,101,107,141,#6186A0,102,100,160,w,#ffffff
90,t_bulb6100_dark10\20230515_005346.jpg,5,#557B93,102,108,147,#5F87A2,102,105,162,w,#ffffff
91,t_bulb6100_dark10\20230515_005413.jpg,7,#002969,108,255,105,#65869F,103,93,159,b,#0000ff
92,t_bulb6100_dark10\20230515_005350.jpg,8,#00296B,108,255,107,#62869E,102,97,158,b,#0000ff
93,t_bulb6100_dark10\20230515_005353.jpg,7,#00296B,108,255,107,#6087A1,102,103,161,b,#0000ff
94,t_bulb6100_dark10\20230515_005357.jpg,4,#002A6D,108,255,109,#62869E,102,97,158,b,#0000ff
95,t_bulb6100_dark10\20230515_005409.jpg,4,#002B6E,108,255,110,#5F86A0,102,104,160,b,#0000ff
96,t_bulb6100_dark10\20230515_005355.jpg,5,#002B6F,108,255,111,#6086A1,102,103,161,b,#0000ff
97,t_bulb6100_dark10\20230515_005417.jpg,5,#002B6F,108,255,111,#62869F,102,98,159,b,#0000ff
98,t_bulb6100_dark10\20230515_005357.jpg,3,#002C70,108,255,112,#62869E,102,97,158,b,#0000ff
99,t_bulb6100_dark10\20230515_005409.jpg,9,#002C70,108,255,112,#5F86A0,102,104,160,b,#0000ff
