ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb4000_dark20\20230514_012121.jpg,9,#210101,0,247,33,#5B5B5A,30,3,91,r,#ff0000
2,bulb4000_dark20\20230514_011719.jpg,4,#250101,0,248,37,#5C5B5B,0,3,92,r,#ff0000
3,bulb4000_dark20\20230514_011721.jpg,6,#250101,0,248,37,#5B5C5A,45,6,92,r,#ff0000
4,bulb4000_dark20\20230514_011753.jpg,5,#250101,0,248,37,#5C5B5B,0,3,92,r,#ff0000
5,bulb4000_dark20\20230514_011932.jpg,5,#250101,0,248,37,#5D5B5A,10,8,93,r,#ff0000
6,bulb4000_dark20\20230514_012113.jpg,5,#250101,0,248,37,#5B5B5A,30,3,91,r,#ff0000
7,bulb4000_dark20\20230514_012223.jpg,6,#250101,0,248,37,#5B5B5B,0,0,91,r,#ff0000
8,bulb4000_dark20\20230514_012235.jpg,5,#250101,0,248,37,#5B5B5A,30,3,91,r,#ff0000
9,bulb4000_dark20\20230514_012255.jpg,5,#250101,0,248,37,#5B5B5A,30,3,91,r,#ff0000
10,bulb4000_dark20\20230514_012339.jpg,6,#250101,0,248,37,#5D5B5B,0,5,93,r,#ff0000
11,bulb4000_dark20\20230514_012340.jpg,5,#250101,0,248,37,#5C5B5B,0,3,92,r,#ff0000
12,bulb4000_dark20\20230514_012422.jpg,5,#250101,0,248,37,#5C5B5B,0,3,92,r,#ff0000
13,bulb4000_dark20\20230514_012453.jpg,6,#250101,0,248,37,#595B5B,90,6,91,r,#ff0000
14,bulb4000_dark20\20230514_012504.jpg,5,#250101,0,248,37,#5A5B59,45,6,91,r,#ff0000
15,bulb4000_dark20\20230514_012522.jpg,5,#250101,0,248,37,#5B5B5A,30,3,91,r,#ff0000
16,bulb4000_dark20\20230514_012542.jpg,5,#250101,0,248,37,#5C5B5B,0,3,92,r,#ff0000
17,bulb4000_dark20\20230514_012603.jpg,6,#250101,0,248,37,#5B5B59,30,6,91,r,#ff0000
18,bulb4000_dark20\20230514_012623.jpg,4,#250101,0,248,37,#5B5B59,30,6,91,r,#ff0000
19,bulb4000_dark20\20230514_012625.jpg,6,#250101,0,248,37,#5A5B59,45,6,91,r,#ff0000
20,bulb4000_dark20\20230514_012722.jpg,5,#250101,0,248,37,#5B5B59,30,6,91,r,#ff0000
21,bulb4000_dark20\20230514_011701.jpg,5,#260101,0,248,38,#5D5B5C,165,5,93,r,#ff0000
22,bulb4000_dark20\20230514_011701.jpg,6,#260101,0,248,38,#5D5B5C,165,5,93,r,#ff0000
23,bulb4000_dark20\20230514_011714.jpg,5,#260101,0,248,38,#5D5B5B,0,5,93,r,#ff0000
24,bulb4000_dark20\20230514_011734.jpg,5,#260101,0,248,38,#5B5B5A,30,3,91,r,#ff0000
25,bulb4000_dark20\20230514_011734.jpg,6,#260101,0,248,38,#5B5B5A,30,3,91,r,#ff0000
26,bulb4000_dark20\20230514_011755.jpg,4,#260101,0,248,38,#5C5B5C,150,3,92,r,#ff0000
27,bulb4000_dark20\20230514_011818.jpg,5,#260101,0,248,38,#5B5B5A,30,3,91,r,#ff0000
28,bulb4000_dark20\20230514_011818.jpg,6,#260101,0,248,38,#5B5B5A,30,3,91,r,#ff0000
29,bulb4000_dark20\20230514_011844.jpg,5,#260101,0,248,38,#5B5B5B,0,0,91,r,#ff0000
30,bulb4000_dark20\20230514_011905.jpg,6,#260101,0,248,38,#5C5B5B,0,3,92,r,#ff0000
31,bulb4000_dark20\20230514_011910.jpg,6,#260101,0,248,38,#5C5B5B,0,3,92,r,#ff0000
32,bulb4000_dark20\20230514_011938.jpg,6,#260101,0,248,38,#5B5B5B,0,0,91,r,#ff0000
33,bulb4000_dark20\20230514_011948.jpg,4,#260101,0,248,38,#5D5B5A,10,8,93,r,#ff0000
34,bulb4000_dark20\20230514_011949.jpg,6,#260101,0,248,38,#5B5C5A,45,6,92,r,#ff0000
35,bulb4000_dark20\20230514_012115.jpg,4,#260101,0,248,38,#5B5B5B,0,0,91,r,#ff0000
36,bulb4000_dark20\20230514_012117.jpg,4,#260101,0,248,38,#5B5B5B,0,0,91,r,#ff0000
37,bulb4000_dark20\20230514_012230.jpg,4,#260101,0,248,38,#5C5B59,20,8,92,r,#ff0000
38,bulb4000_dark20\20230514_012257.jpg,4,#260101,0,248,38,#5B5B59,30,6,91,r,#ff0000
39,bulb4000_dark20\20230514_012309.jpg,5,#260101,0,248,38,#5B5B5A,30,3,91,r,#ff0000
