ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb4000_dark00\20230403_214000.jpg,6,#881516,0,216,136,#D7D7D7,0,0,215,r,#ff0000
2,bulb4000_dark00\20230403_215005.jpg,7,#6C0F10,0,220,108,#CFCFCF,0,0,207,r,#ff0000
3,bulb4000_dark00\20230403_214903.jpg,6,#781011,0,221,120,#D0CECB,18,6,208,r,#ff0000
4,bulb4000_dark00\20230403_214615.jpg,7,#6C0E0F,0,222,108,#CECFCE,60,1,207,r,#ff0000
5,bulb4000_dark00\20230403_214253.jpg,5,#831112,0,222,131,#D9D7D4,18,6,217,r,#ff0000
6,bulb4000_dark00\20230403_213834.jpg,9,#730E0F,0,224,115,#D6D7D7,90,1,215,r,#ff0000
7,bulb4000_dark00\20230403_214210.jpg,8,#740E0F,0,224,116,#D5D7D8,100,4,216,r,#ff0000
8,bulb4000_dark00\20230403_214610.jpg,5,#7A0F10,0,224,122,#CECECE,0,0,206,r,#ff0000
9,bulb4000_dark00\20230403_214700.jpg,7,#6D0D0E,0,225,109,#CFCECD,15,2,207,r,#ff0000
10,bulb4000_dark00\20230403_214459.jpg,7,#6F0D0E,0,225,111,#D0CFCE,15,2,208,r,#ff0000
11,bulb4000_dark00\20230403_214841.jpg,5,#770E0F,0,225,119,#CECECE,0,0,206,r,#ff0000
12,bulb4000_dark00\20230403_214940.jpg,7,#6D0C0D,0,227,109,#CFCECB,23,5,207,r,#ff0000
13,bulb4000_dark00\20230403_213206.jpg,8,#750D0E,0,227,117,#D8D7D7,0,1,216,r,#ff0000
14,bulb4000_dark00\20230403_213633.jpg,9,#750D0E,0,227,117,#D7D7D7,0,0,215,r,#ff0000
15,bulb4000_dark00\20230403_214114.jpg,8,#750D0E,0,227,117,#D5D8D7,80,4,216,r,#ff0000
16,bulb4000_dark00\20230403_214031.jpg,8,#760D0E,0,227,118,#D6D8D7,75,2,216,r,#ff0000
17,bulb4000_dark00\20230403_214206.jpg,9,#780D0D,0,227,120,#D8D7D4,23,5,216,r,#ff0000
18,bulb4000_dark00\20230403_214337.jpg,9,#6D0B0C,0,229,109,#CCCFCF,90,4,207,r,#ff0000
19,bulb4000_dark00\20230403_213633.jpg,8,#740C0D,0,229,116,#D7D7D7,0,0,215,r,#ff0000
20,bulb4000_dark00\20230403_214250.jpg,9,#760C0D,0,229,118,#D7D7D6,30,1,215,r,#ff0000
21,bulb4000_dark00\20230403_214707.jpg,9,#690A0B,0,231,105,#CCCFCF,90,4,207,r,#ff0000
22,bulb4000_dark00\20230403_214421.jpg,9,#6B0A0B,0,231,107,#CECFCF,90,1,207,r,#ff0000
23,bulb4000_dark00\20230403_214921.jpg,9,#6B0A0B,0,231,107,#CECECE,0,0,206,r,#ff0000
24,bulb4000_dark00\20230403_213718.jpg,8,#750B0C,0,231,117,#D6D8D7,75,2,216,r,#ff0000
25,bulb4000_dark00\20230403_214253.jpg,9,#760B0C,0,231,118,#D9D7D4,18,6,217,r,#ff0000
26,bulb4000_dark00\20230403_214917.jpg,9,#6E0A0A,0,232,110,#CFCECB,23,5,207,r,#ff0000
27,bulb4000_dark00\20230403_214934.jpg,8,#68090A,0,233,104,#CBCFCE,83,5,207,r,#ff0000
28,bulb4000_dark00\20230403_214901.jpg,8,#69090A,0,233,105,#CDCECE,90,1,206,r,#ff0000
29,bulb4000_dark00\20230403_214934.jpg,9,#69090A,0,233,105,#CBCFCE,83,5,207,r,#ff0000
30,bulb4000_dark00\20230403_214415.jpg,8,#6A090A,0,233,106,#CDCBCA,10,4,205,r,#ff0000
31,bulb4000_dark00\20230403_214533.jpg,9,#6A090A,0,233,106,#CACACA,0,0,202,r,#ff0000
32,bulb4000_dark00\20230403_214535.jpg,9,#6A090A,0,233,106,#CDCDCD,0,0,205,r,#ff0000
33,bulb4000_dark00\20230403_214805.jpg,9,#6A0A09,0,233,106,#CCCFCD,70,4,207,r,#ff0000
34,bulb4000_dark00\20230403_214358.jpg,8,#6B090A,0,234,107,#CCCCCB,30,1,204,r,#ff0000
35,bulb4000_dark00\20230403_214512.jpg,8,#6C090A,0,234,108,#CECECD,30,1,206,r,#ff0000
36,bulb4000_dark00\20230403_214814.jpg,8,#6C0909,0,234,108,#CDCFCE,75,2,207,r,#ff0000
37,bulb4000_dark00\20230403_214318.jpg,9,#6D090A,0,234,109,#CECFCD,45,2,207,r,#ff0000
38,bulb4000_dark00\20230403_214500.jpg,9,#6D090A,0,234,109,#CECCCB,10,4,206,r,#ff0000
39,bulb4000_dark00\20230403_214459.jpg,9,#6E090A,0,234,110,#D0CFCE,15,2,208,r,#ff0000
40,bulb4000_dark00\20230403_214510.jpg,9,#660808,0,235,102,#C8C8C9,120,1,201,r,#ff0000
41,bulb4000_dark00\20230403_214339.jpg,8,#6A0908,0,236,106,#CFCFCD,30,2,207,r,#ff0000
42,bulb4000_dark00\20230403_214341.jpg,8,#6B0809,0,236,107,#CCCDCD,90,1,205,r,#ff0000
43,bulb4000_dark00\20230403_214553.jpg,8,#6C0809,0,236,108,#D0CECD,10,4,208,r,#ff0000
44,bulb4000_dark00\20230403_214802.jpg,9,#6D0809,0,236,109,#CECFCE,60,1,207,r,#ff0000
45,bulb4000_dark00\20230403_214553.jpg,9,#6E0809,0,236,110,#D0CECD,10,4,208,r,#ff0000
46,bulb4000_dark00\20230403_214726.jpg,9,#6E0809,0,236,110,#D0CECB,18,6,208,r,#ff0000
47,bulb4000_dark00\20230403_214923.jpg,9,#6E0808,0,236,110,#D0CFCC,23,5,208,r,#ff0000
48,bulb4000_dark00\20230403_213309.jpg,1,#E66650,4,166,230,#D8D7D6,15,2,216,o,#ff8000
49,bulb4000_dark00\20230403_213703.jpg,1,#E6634F,4,167,230,#D8D7D7,0,1,216,o,#ff8000
50,bulb4000_dark00\20230403_213533.jpg,1,#E7654F,4,168,231,#D7D7D7,0,0,215,o,#ff8000
