ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb5200_dark00\20230404_194604.jpg,7,#6D0A0B,0,232,109,#BCD8EA,102,50,234,r,#ff0000
2,bulb5200_dark00\20230404_193751.jpg,8,#670607,0,240,103,#B8D8EB,101,55,235,r,#ff0000
3,bulb5200_dark00\20230404_192933.jpg,8,#6A0606,0,241,106,#BDD7E9,102,48,233,r,#ff0000
4,bulb5200_dark00\20230404_192757.jpg,9,#6C0606,0,241,108,#BBD7E8,101,49,232,r,#ff0000
5,bulb5200_dark00\20230404_193255.jpg,8,#690505,0,243,105,#BBD8EA,101,51,234,r,#ff0000
6,bulb5200_dark00\20230404_193333.jpg,8,#6A0505,0,243,106,#BDD7E9,102,48,233,r,#ff0000
7,bulb5200_dark00\20230404_194109.jpg,9,#6C0506,0,243,108,#BED7E8,102,46,232,r,#ff0000
8,bulb5200_dark00\20230404_192757.jpg,8,#6A0604,1,245,106,#BBD7E8,101,49,232,r,#ff0000
9,bulb5200_dark00\20230404_192429.jpg,1,#DF5E4F,3,165,223,#B4D6E7,100,56,231,o,#ff8000
10,bulb5200_dark00\20230404_192347.jpg,3,#DE5F4B,4,169,222,#B3D6E8,100,58,232,o,#ff8000
11,bulb5200_dark00\20230404_192410.jpg,1,#E15C49,4,172,225,#BAD5E5,101,48,229,o,#ff8000
12,bulb5200_dark00\20230404_192431.jpg,4,#D75845,4,173,215,#B5D6E6,100,54,230,o,#ff8000
13,bulb5200_dark00\20230404_192455.jpg,4,#D75845,4,173,215,#B4D6E8,100,57,232,o,#ff8000
14,bulb5200_dark00\20230404_192458.jpg,2,#DF5B47,4,174,223,#B4D6E6,100,55,230,o,#ff8000
15,bulb5200_dark00\20230404_192225.jpg,1,#E25D48,4,174,226,#BBD5E3,101,45,227,o,#ff8000
16,bulb5200_dark00\20230404_193344.jpg,1,#E45E48,4,174,228,#B3D9F0,101,65,240,o,#ff8000
17,bulb5200_dark00\20230404_192435.jpg,4,#D95743,4,176,217,#B4D6E5,99,55,229,o,#ff8000
18,bulb5200_dark00\20230404_192343.jpg,2,#DE5A45,4,176,222,#B5D6E7,100,55,231,o,#ff8000
19,bulb5200_dark00\20230404_194220.jpg,1,#E45D47,4,176,228,#B4D9F1,102,65,241,o,#ff8000
20,bulb5200_dark00\20230404_192325.jpg,4,#D85642,4,177,216,#B6D6E6,100,53,230,o,#ff8000
21,bulb5200_dark00\20230404_192500.jpg,6,#D75641,4,178,215,#B3D6E7,100,57,231,o,#ff8000
22,bulb5200_dark00\20230404_192321.jpg,2,#E05744,4,178,224,#B3D6E6,99,57,230,o,#ff8000
23,bulb5200_dark00\20230404_192808.jpg,3,#E55C44,4,179,229,#B2D9F2,102,67,242,o,#ff8000
24,bulb5200_dark00\20230404_192232.jpg,5,#D7553F,4,180,215,#B5D6E7,100,55,231,o,#ff8000
25,bulb5200_dark00\20230404_192431.jpg,5,#D7553F,4,180,215,#B5D6E6,100,54,230,o,#ff8000
26,bulb5200_dark00\20230404_192429.jpg,9,#CA4B39,4,183,202,#B4D6E7,100,56,231,o,#ff8000
27,bulb5200_dark00\20230404_192305.jpg,3,#E25740,4,183,226,#B8D6E3,99,48,227,o,#ff8000
28,bulb5200_dark00\20230404_192229.jpg,9,#CA4A37,4,186,202,#B5D6E7,100,55,231,o,#ff8000
29,bulb5200_dark00\20230404_192406.jpg,7,#CA4A37,4,186,202,#B4D6E7,100,56,231,o,#ff8000
30,bulb5200_dark00\20230404_192343.jpg,9,#CB4A37,4,186,203,#B5D6E7,100,55,231,o,#ff8000
31,bulb5200_dark00\20230404_192229.jpg,7,#CA4936,4,187,202,#B5D6E7,100,55,231,o,#ff8000
32,bulb5200_dark00\20230404_192232.jpg,8,#C94B35,4,188,201,#B5D6E7,100,55,231,o,#ff8000
33,bulb5200_dark00\20230404_192458.jpg,8,#C94833,4,190,201,#B4D6E6,100,55,230,o,#ff8000
34,bulb5200_dark00\20230404_192438.jpg,7,#CB4934,4,190,203,#B6D6E6,100,53,230,o,#ff8000
35,bulb5200_dark00\20230404_192325.jpg,9,#CC4834,4,190,204,#B6D6E6,100,53,230,o,#ff8000
36,bulb5200_dark00\20230404_193606.jpg,1,#E0654B,5,170,224,#B3D9F1,102,66,241,o,#ff8000
37,bulb5200_dark00\20230404_192844.jpg,1,#E1654B,5,170,225,#B2D9F0,101,66,240,o,#ff8000
38,bulb5200_dark00\20230404_194225.jpg,1,#E06449,5,172,224,#B6D8F0,102,62,240,o,#ff8000
39,bulb5200_dark00\20230404_194015.jpg,1,#E16348,5,173,225,#B5D9F1,102,63,241,o,#ff8000
40,bulb5200_dark00\20230404_194047.jpg,1,#E26149,5,173,226,#B5D8F1,103,63,241,o,#ff8000
41,bulb5200_dark00\20230404_193856.jpg,1,#E35F47,5,175,227,#B2D9F1,101,67,241,o,#ff8000
42,bulb5200_dark00\20230404_192417.jpg,3,#DF5E45,5,176,223,#B8D6E3,99,48,227,o,#ff8000
43,bulb5200_dark00\20230404_193819.jpg,3,#E06145,5,176,224,#B5D8F1,103,63,241,o,#ff8000
44,bulb5200_dark00\20230404_192438.jpg,3,#DF5E44,5,177,223,#B6D6E6,100,53,230,o,#ff8000
45,bulb5200_dark00\20230404_194346.jpg,1,#E36045,5,177,227,#B2DAF2,101,67,242,o,#ff8000
46,bulb5200_dark00\20230404_194451.jpg,1,#E46046,5,177,228,#B4D9F1,102,65,241,o,#ff8000
47,bulb5200_dark00\20230404_193236.jpg,1,#E45F45,5,178,228,#B2D9F2,102,67,242,o,#ff8000
48,bulb5200_dark00\20230404_192352.jpg,6,#D75740,5,179,215,#B3D6E7,100,57,231,o,#ff8000
49,bulb5200_dark00\20230404_193944.jpg,4,#D95A41,5,179,217,#B3D9F3,102,67,243,o,#ff8000
50,bulb5200_dark00\20230404_193043.jpg,1,#E45E44,5,179,228,#B3D9F0,101,65,240,o,#ff8000
