ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb2250_dark10\20230513_235518.jpg,9,#500200,1,255,80,#BE6430,11,191,190,r,#ff0000
2,bulb2250_dark10\20230513_235535.jpg,8,#500200,1,255,80,#BD642E,11,193,189,r,#ff0000
3,bulb2250_dark10\20230513_235616.jpg,7,#500200,1,255,80,#BD642D,11,194,189,r,#ff0000
4,bulb2250_dark10\20230513_235429.jpg,8,#510200,1,255,81,#BF632D,11,195,191,r,#ff0000
5,bulb2250_dark10\20230513_235552.jpg,7,#510200,1,255,81,#BE6430,11,191,190,r,#ff0000
6,bulb2250_dark10\20230513_235554.jpg,7,#510200,1,255,81,#BF632F,11,192,191,r,#ff0000
7,bulb2250_dark10\20230513_235626.jpg,8,#510200,1,255,81,#BF632F,11,192,191,r,#ff0000
8,bulb2250_dark10\20230513_235633.jpg,7,#510200,1,255,81,#BE6330,11,191,190,r,#ff0000
9,bulb2250_dark10\20230513_235650.jpg,8,#510200,1,255,81,#BE6430,11,191,190,r,#ff0000
10,bulb2250_dark10\20230513_235809.jpg,7,#510200,1,255,81,#BD6432,11,188,189,r,#ff0000
11,bulb2250_dark10\20230513_235818.jpg,9,#510200,1,255,81,#BD6430,11,190,189,r,#ff0000
12,bulb2250_dark10\20230513_235846.jpg,8,#510200,1,255,81,#BF6430,11,191,191,r,#ff0000
13,bulb2250_dark10\20230513_235916.jpg,9,#510200,1,255,81,#BE6430,11,191,190,r,#ff0000
14,bulb2250_dark10\20230514_000001.jpg,8,#510200,1,255,81,#BE642F,11,192,190,r,#ff0000
15,bulb2250_dark10\20230514_000014.jpg,7,#510200,1,255,81,#BD6432,11,188,189,r,#ff0000
16,bulb2250_dark10\20230514_000310.jpg,7,#510200,1,255,81,#BE642F,11,192,190,r,#ff0000
17,bulb2250_dark10\20230513_235452.jpg,9,#520200,1,255,82,#C0622E,11,194,192,r,#ff0000
18,bulb2250_dark10\20230513_235518.jpg,7,#520200,1,255,82,#BE6430,11,191,190,r,#ff0000
19,bulb2250_dark10\20230513_235527.jpg,8,#520200,1,255,82,#BF632F,11,192,191,r,#ff0000
20,bulb2250_dark10\20230513_235537.jpg,7,#520200,1,255,82,#BF6330,11,191,191,r,#ff0000
21,bulb2250_dark10\20230513_235618.jpg,9,#520200,1,255,82,#BF6331,11,190,191,r,#ff0000
22,bulb2250_dark10\20230513_235635.jpg,8,#520200,1,255,82,#BD642F,11,192,189,r,#ff0000
23,bulb2250_dark10\20230513_235709.jpg,7,#520200,1,255,82,#BF6330,11,191,191,r,#ff0000
24,bulb2250_dark10\20230513_235724.jpg,8,#520200,1,255,82,#BF6430,11,191,191,r,#ff0000
25,bulb2250_dark10\20230513_235724.jpg,9,#520200,1,255,82,#BF6430,11,191,191,r,#ff0000
26,bulb2250_dark10\20230513_235742.jpg,7,#520200,1,255,82,#BF632F,11,192,191,r,#ff0000
27,bulb2250_dark10\20230513_235806.jpg,8,#520200,1,255,82,#C1622E,11,194,193,r,#ff0000
28,bulb2250_dark10\20230513_235824.jpg,8,#520200,1,255,82,#C06331,10,190,192,r,#ff0000
29,bulb2250_dark10\20230513_235903.jpg,8,#520200,1,255,82,#BF6330,11,191,191,r,#ff0000
30,bulb2250_dark10\20230513_235905.jpg,7,#520200,1,255,82,#BF642E,11,194,191,r,#ff0000
31,bulb2250_dark10\20230513_235922.jpg,7,#520200,1,255,82,#C0622C,11,197,192,r,#ff0000
32,bulb2250_dark10\20230513_235933.jpg,7,#520200,1,255,82,#BF632E,11,194,191,r,#ff0000
33,bulb2250_dark10\20230514_000014.jpg,9,#520200,1,255,82,#BD6432,11,188,189,r,#ff0000
34,bulb2250_dark10\20230514_000033.jpg,7,#520200,1,255,82,#BF6430,11,191,191,r,#ff0000
