ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb5100_dark20\20230515_001523.jpg,5,#1E0101,0,247,30,#3C4950,101,64,80,r,#ff0000
2,t_bulb5100_dark20\20230515_001542.jpg,5,#1E0101,0,247,30,#3B4A51,100,69,81,r,#ff0000
3,t_bulb5100_dark20\20230515_001521.jpg,7,#1A0100,1,255,26,#3B4A50,99,67,80,r,#ff0000
4,t_bulb5100_dark20\20230515_001540.jpg,7,#1A0100,1,255,26,#3A4A54,102,79,84,r,#ff0000
5,t_bulb5100_dark20\20230515_001521.jpg,8,#1C0100,1,255,28,#3B4A50,99,67,80,r,#ff0000
6,t_bulb5100_dark20\20230515_001528.jpg,7,#1C0100,1,255,28,#3B4A52,100,72,82,r,#ff0000
7,t_bulb5100_dark20\20230515_001524.jpg,1,#1D0100,1,255,29,#3C4952,102,68,82,r,#ff0000
8,t_bulb5100_dark20\20230515_001526.jpg,4,#1D0100,1,255,29,#3B4A51,100,69,81,r,#ff0000
9,t_bulb5100_dark20\20230515_001542.jpg,2,#1D0100,1,255,29,#3B4A51,100,69,81,r,#ff0000
10,t_bulb5100_dark20\20230515_001546.jpg,7,#1D0100,1,255,29,#3F4853,107,61,83,r,#ff0000
11,t_bulb5100_dark20\20230515_001523.jpg,8,#1E0100,1,255,30,#3C4950,101,64,80,r,#ff0000
12,t_bulb5100_dark20\20230515_001524.jpg,9,#1F0100,1,255,31,#3C4952,102,68,82,r,#ff0000
13,t_bulb5100_dark20\20230515_001542.jpg,9,#1F0100,1,255,31,#3B4A51,100,69,81,r,#ff0000
14,t_bulb5100_dark20\20230515_001546.jpg,2,#1F0100,1,255,31,#3F4853,107,61,83,r,#ff0000
15,t_bulb5100_dark20\20230515_001547.jpg,9,#1F0100,1,255,31,#3C4952,102,68,82,r,#ff0000
16,t_bulb5100_dark20\20230515_001548.jpg,6,#1F0100,1,255,31,#3A4A52,100,75,82,r,#ff0000
17,t_bulb5100_dark20\20230515_001524.jpg,6,#200100,1,255,32,#3C4952,102,68,82,r,#ff0000
18,t_bulb5100_dark20\20230515_001547.jpg,6,#210100,1,255,33,#3C4952,102,68,82,r,#ff0000
19,t_bulb5100_dark20\20230515_001547.jpg,8,#581000,5,255,88,#3C4952,102,68,82,o,#ff8000
20,t_bulb5100_dark20\20230515_001546.jpg,8,#591000,5,255,89,#3F4853,107,61,83,o,#ff8000
21,t_bulb5100_dark20\20230515_001523.jpg,7,#510F00,6,255,81,#3C4950,101,64,80,o,#ff8000
22,t_bulb5100_dark20\20230515_001548.jpg,8,#541200,6,255,84,#3A4A52,100,75,82,o,#ff8000
