ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb2000_dark20\20230514_221508.jpg,8,#3C0400,2,255,60,#722C0C,9,228,114,r,#ff0000
2,t_bulb2000_dark20\20230514_221505.jpg,1,#3D0400,2,255,61,#732B0B,9,231,115,r,#ff0000
3,t_bulb2000_dark20\20230514_221507.jpg,1,#3D0400,2,255,61,#732C0C,9,228,115,r,#ff0000
4,t_bulb2000_dark20\20230514_221508.jpg,4,#3D0400,2,255,61,#722C0C,9,228,114,r,#ff0000
5,t_bulb2000_dark20\20230514_221546.jpg,9,#3D0400,2,255,61,#722C0B,10,230,114,r,#ff0000
6,t_bulb2000_dark20\20230514_221552.jpg,4,#3D0400,2,255,61,#732B0C,9,228,115,r,#ff0000
7,t_bulb2000_dark20\20230514_221511.jpg,2,#3E0400,2,255,62,#742B0B,9,231,116,r,#ff0000
8,t_bulb2000_dark20\20230514_221558.jpg,4,#3E0400,2,255,62,#742B0A,9,233,116,r,#ff0000
9,t_bulb2000_dark20\20230514_221600.jpg,4,#3E0400,2,255,62,#732B0C,9,228,115,r,#ff0000
10,t_bulb2000_dark20\20230514_221600.jpg,5,#3E0400,2,255,62,#732B0C,9,228,115,r,#ff0000
11,t_bulb2000_dark20\20230514_221511.jpg,5,#3F0400,2,255,63,#742B0B,9,231,116,r,#ff0000
12,t_bulb2000_dark20\20230514_221554.jpg,3,#3F0400,2,255,63,#732B0C,9,228,115,r,#ff0000
13,t_bulb2000_dark20\20230514_221600.jpg,3,#400400,2,255,64,#732B0C,9,228,115,r,#ff0000
14,t_bulb2000_dark20\20230514_221600.jpg,6,#400400,2,255,64,#732B0C,9,228,115,r,#ff0000
15,t_bulb2000_dark20\20230514_221601.jpg,3,#400400,2,255,64,#722B0C,9,228,114,r,#ff0000
16,t_bulb2000_dark20\20230514_221508.jpg,9,#410400,2,255,65,#722C0C,9,228,114,r,#ff0000
17,t_bulb2000_dark20\20230514_221513.jpg,6,#410400,2,255,65,#732C0D,9,226,115,r,#ff0000
18,t_bulb2000_dark20\20230514_221552.jpg,3,#420400,2,255,66,#732B0C,9,228,115,r,#ff0000
19,t_bulb2000_dark20\20230514_221600.jpg,7,#580600,2,255,88,#732B0C,9,228,115,o,#ff8000
20,t_bulb2000_dark20\20230514_221505.jpg,7,#5B0600,2,255,91,#732B0B,9,231,115,o,#ff8000
21,t_bulb2000_dark20\20230514_221513.jpg,7,#5B0600,2,255,91,#732C0D,9,226,115,o,#ff8000
22,t_bulb2000_dark20\20230514_221507.jpg,8,#5D0600,2,255,93,#732C0C,9,228,115,o,#ff8000
23,t_bulb2000_dark20\20230514_221546.jpg,5,#5D0600,2,255,93,#722C0B,10,230,114,o,#ff8000
24,t_bulb2000_dark20\20230514_221511.jpg,4,#5E0600,2,255,94,#742B0B,9,231,116,o,#ff8000
25,t_bulb2000_dark20\20230514_221554.jpg,5,#5E0600,2,255,94,#732B0C,9,228,115,o,#ff8000
26,t_bulb2000_dark20\20230514_221601.jpg,8,#5E0600,2,255,94,#722B0C,9,228,114,o,#ff8000
27,t_bulb2000_dark20\20230514_221507.jpg,3,#5F0600,2,255,95,#732C0C,9,228,115,o,#ff8000
28,t_bulb2000_dark20\20230514_221552.jpg,2,#5F0600,2,255,95,#732B0C,9,228,115,o,#ff8000
29,t_bulb2000_dark20\20230514_221554.jpg,9,#600600,2,255,96,#732B0C,9,228,115,o,#ff8000
30,t_bulb2000_dark20\20230514_221505.jpg,9,#610700,2,255,97,#732B0B,9,231,115,o,#ff8000
31,t_bulb2000_dark20\20230514_221600.jpg,9,#610600,2,255,97,#732B0C,9,228,115,o,#ff8000
32,t_bulb2000_dark20\20230514_221601.jpg,6,#620700,2,255,98,#722B0C,9,228,114,o,#ff8000
33,t_bulb2000_dark20\20230514_221556.jpg,6,#630700,2,255,99,#732B0B,9,231,115,o,#ff8000
34,t_bulb2000_dark20\20230514_221558.jpg,3,#630700,2,255,99,#742B0A,9,233,116,o,#ff8000
35,t_bulb2000_dark20\20230514_221508.jpg,6,#640700,2,255,100,#722C0C,9,228,114,o,#ff8000
36,t_bulb2000_dark20\20230514_221511.jpg,6,#640700,2,255,100,#742B0B,9,231,116,o,#ff8000
37,t_bulb2000_dark20\20230514_221552.jpg,9,#682608,9,235,104,#732B0C,9,228,115,w,#ffffff
38,t_bulb2000_dark20\20230514_221601.jpg,9,#682608,9,235,104,#722B0C,9,228,114,w,#ffffff
39,t_bulb2000_dark20\20230514_221511.jpg,9,#6A2608,9,236,106,#742B0B,9,231,116,w,#ffffff
40,t_bulb2000_dark20\20230514_221552.jpg,1,#642307,9,237,100,#732B0C,9,228,115,w,#ffffff
41,t_bulb2000_dark20\20230514_221554.jpg,1,#642407,9,237,100,#732B0C,9,228,115,w,#ffffff
42,t_bulb2000_dark20\20230514_221511.jpg,8,#652407,9,237,101,#742B0B,9,231,116,w,#ffffff
43,t_bulb2000_dark20\20230514_221554.jpg,4,#652407,9,237,101,#732B0C,9,228,115,w,#ffffff
44,t_bulb2000_dark20\20230514_221558.jpg,2,#652407,9,237,101,#742B0A,9,233,116,w,#ffffff
45,t_bulb2000_dark20\20230514_221505.jpg,4,#662407,9,238,102,#732B0B,9,231,115,w,#ffffff
46,t_bulb2000_dark20\20230514_221508.jpg,5,#662507,9,238,102,#722C0C,9,228,114,w,#ffffff
47,t_bulb2000_dark20\20230514_221556.jpg,2,#662407,9,238,102,#732B0B,9,231,115,w,#ffffff
48,t_bulb2000_dark20\20230514_221558.jpg,5,#672507,9,238,103,#742B0A,9,233,116,w,#ffffff
49,t_bulb2000_dark20\20230514_221507.jpg,7,#612206,9,239,97,#732C0C,9,228,115,w,#ffffff
50,t_bulb2000_dark20\20230514_221507.jpg,9,#5D2004,9,244,93,#732C0C,9,228,115,w,#ffffff
51,t_bulb2000_dark20\20230514_221558.jpg,9,#5D2004,9,244,93,#742B0A,9,233,116,w,#ffffff
52,t_bulb2000_dark20\20230514_221511.jpg,3,#5E2004,9,244,94,#742B0B,9,231,116,w,#ffffff
53,t_bulb2000_dark20\20230514_221505.jpg,8,#591E03,9,246,89,#732B0B,9,231,115,w,#ffffff
54,t_bulb2000_dark20\20230514_221508.jpg,1,#591E03,9,246,89,#722C0C,9,228,114,w,#ffffff
55,t_bulb2000_dark20\20230514_221513.jpg,4,#591E03,9,246,89,#732C0D,9,226,115,y,#ffff00
56,t_bulb2000_dark20\20230514_221556.jpg,1,#591D03,9,246,89,#732B0B,9,231,115,y,#ffff00
57,t_bulb2000_dark20\20230514_221546.jpg,1,#5A1E03,9,246,90,#722C0B,10,230,114,y,#ffff00
58,t_bulb2000_dark20\20230514_221546.jpg,4,#5A1E03,9,246,90,#722C0B,10,230,114,y,#ffff00
59,t_bulb2000_dark20\20230514_221556.jpg,4,#5A1E03,9,246,90,#732B0B,9,231,115,y,#ffff00
60,t_bulb2000_dark20\20230514_221505.jpg,5,#5C1F03,9,247,92,#732B0B,9,231,115,y,#ffff00
61,t_bulb2000_dark20\20230514_221552.jpg,7,#561C02,9,249,86,#732B0C,9,228,115,y,#ffff00
62,t_bulb2000_dark20\20230514_221552.jpg,8,#591D02,9,249,89,#732B0C,9,228,115,y,#ffff00
63,t_bulb2000_dark20\20230514_221505.jpg,3,#692708,10,236,105,#732B0B,9,231,115,y,#ffff00
64,t_bulb2000_dark20\20230514_221546.jpg,6,#692708,10,236,105,#722C0B,10,230,114,y,#ffff00
65,t_bulb2000_dark20\20230514_221558.jpg,6,#692707,10,238,105,#742B0A,9,233,116,y,#ffff00
66,t_bulb2000_dark20\20230514_221546.jpg,8,#612406,10,239,97,#722C0B,10,230,114,y,#ffff00
67,t_bulb2000_dark20\20230514_221546.jpg,7,#5F2205,10,242,95,#722C0B,10,230,114,y,#ffff00
68,t_bulb2000_dark20\20230514_221505.jpg,6,#5F2104,10,244,95,#732B0B,9,231,115,y,#ffff00
69,t_bulb2000_dark20\20230514_221554.jpg,8,#581E03,10,246,88,#732B0C,9,228,115,y,#ffff00
70,t_bulb2000_dark20\20230514_221601.jpg,5,#5B1F03,10,247,91,#722B0C,9,228,114,y,#ffff00
71,t_bulb2000_dark20\20230514_221601.jpg,7,#561D02,10,249,86,#722B0C,9,228,114,y,#ffff00
