ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb6500_dark20\20230514_022217.jpg,9,#130202,0,228,19,#425E75,104,111,117,r,#ff0000
2,bulb6500_dark20\20230514_022232.jpg,8,#130202,0,228,19,#425E74,103,110,116,r,#ff0000
3,bulb6500_dark20\20230514_022538.jpg,8,#130202,0,228,19,#3F5E76,103,119,118,r,#ff0000
4,bulb6500_dark20\20230514_022700.jpg,9,#130202,0,228,19,#3F5E73,102,115,115,r,#ff0000
5,bulb6500_dark20\20230514_022822.jpg,7,#130202,0,228,19,#3F5E73,102,115,115,r,#ff0000
6,bulb6500_dark20\20230514_022822.jpg,8,#130202,0,228,19,#3F5E73,102,115,115,r,#ff0000
7,bulb6500_dark20\20230514_022207.jpg,9,#140202,0,230,20,#435E75,104,109,117,r,#ff0000
8,bulb6500_dark20\20230514_022238.jpg,9,#140202,0,230,20,#425E77,104,114,119,r,#ff0000
9,bulb6500_dark20\20230514_022250.jpg,8,#140202,0,230,20,#425E77,104,114,119,r,#ff0000
10,bulb6500_dark20\20230514_022259.jpg,7,#140202,0,230,20,#425E77,104,114,119,r,#ff0000
11,bulb6500_dark20\20230514_022414.jpg,7,#140202,0,230,20,#435E76,104,110,118,r,#ff0000
12,bulb6500_dark20\20230514_022427.jpg,8,#140202,0,230,20,#415E79,104,118,121,r,#ff0000
13,bulb6500_dark20\20230514_022429.jpg,9,#140202,0,230,20,#435E75,104,109,117,r,#ff0000
14,bulb6500_dark20\20230514_022435.jpg,7,#140202,0,230,20,#405F75,102,116,117,r,#ff0000
15,bulb6500_dark20\20230514_022451.jpg,9,#140202,0,230,20,#435E74,103,108,116,r,#ff0000
16,bulb6500_dark20\20230514_022510.jpg,8,#140202,0,230,20,#445E75,104,107,117,r,#ff0000
17,bulb6500_dark20\20230514_022521.jpg,8,#140202,0,230,20,#435E75,104,109,117,r,#ff0000
18,bulb6500_dark20\20230514_022544.jpg,9,#140202,0,230,20,#445D75,105,107,117,r,#ff0000
19,bulb6500_dark20\20230514_022611.jpg,9,#140202,0,230,20,#445E75,104,107,117,r,#ff0000
20,bulb6500_dark20\20230514_022621.jpg,8,#140202,0,230,20,#435E76,104,110,118,r,#ff0000
21,bulb6500_dark20\20230514_022623.jpg,9,#140202,0,230,20,#435E75,104,109,117,r,#ff0000
22,bulb6500_dark20\20230514_022627.jpg,8,#140202,0,230,20,#435E73,103,106,115,r,#ff0000
23,bulb6500_dark20\20230514_022646.jpg,8,#140202,0,230,20,#435E76,104,110,118,r,#ff0000
24,bulb6500_dark20\20230514_022721.jpg,7,#140202,0,230,20,#435D74,104,108,116,r,#ff0000
25,bulb6500_dark20\20230514_022728.jpg,9,#140202,0,230,20,#425E75,104,111,117,r,#ff0000
26,bulb6500_dark20\20230514_022740.jpg,8,#140202,0,230,20,#425D75,104,111,117,r,#ff0000
27,bulb6500_dark20\20230514_022745.jpg,9,#140202,0,230,20,#445D75,105,107,117,r,#ff0000
28,bulb6500_dark20\20230514_022801.jpg,8,#140202,0,230,20,#415E75,103,113,117,r,#ff0000
29,bulb6500_dark20\20230514_022807.jpg,7,#140202,0,230,20,#425E74,103,110,116,r,#ff0000
30,bulb6500_dark20\20230514_022818.jpg,8,#140202,0,230,20,#405E78,104,119,120,r,#ff0000
31,bulb6500_dark20\20230514_022843.jpg,8,#140202,0,230,20,#435D74,104,108,116,r,#ff0000
32,bulb6500_dark20\20230514_022849.jpg,9,#140202,0,230,20,#415E77,104,116,119,r,#ff0000
33,bulb6500_dark20\20230514_022906.jpg,8,#140202,0,230,20,#415E74,103,112,116,r,#ff0000
34,bulb6500_dark20\20230514_022911.jpg,9,#140202,0,230,20,#435D74,104,108,116,r,#ff0000
35,bulb6500_dark20\20230514_022925.jpg,9,#140202,0,230,20,#435D76,105,110,118,r,#ff0000
36,bulb6500_dark20\20230514_022929.jpg,7,#140202,0,230,20,#415E76,104,115,118,r,#ff0000
37,bulb6500_dark20\20230514_022929.jpg,8,#140202,0,230,20,#415E76,104,115,118,r,#ff0000
38,bulb6500_dark20\20230514_022938.jpg,9,#140202,0,230,20,#425E74,103,110,116,r,#ff0000
39,bulb6500_dark20\20230514_022940.jpg,8,#140202,0,230,20,#425E75,104,111,117,r,#ff0000
40,bulb6500_dark20\20230514_023001.jpg,8,#140202,0,230,20,#435D74,104,108,116,r,#ff0000
41,bulb6500_dark20\20230514_023005.jpg,8,#140202,0,230,20,#415E78,104,117,120,r,#ff0000
42,bulb6500_dark20\20230514_023018.jpg,8,#140202,0,230,20,#3F5E74,102,117,116,r,#ff0000
43,bulb6500_dark20\20230514_023020.jpg,9,#140202,0,230,20,#425E75,104,111,117,r,#ff0000
44,bulb6500_dark20\20230514_023048.jpg,8,#140202,0,230,20,#415E74,103,112,116,r,#ff0000
45,bulb6500_dark20\20230514_023048.jpg,9,#140202,0,230,20,#415E74,103,112,116,r,#ff0000
46,bulb6500_dark20\20230514_022621.jpg,9,#150202,0,231,21,#435E76,104,110,118,r,#ff0000
47,bulb6500_dark20\20230514_022627.jpg,7,#150202,0,231,21,#435E73,103,106,115,r,#ff0000
48,bulb6500_dark20\20230514_022642.jpg,7,#150202,0,231,21,#425E73,103,109,115,r,#ff0000
49,bulb6500_dark20\20230514_022707.jpg,8,#150202,0,231,21,#435D75,104,109,117,r,#ff0000
50,bulb6500_dark20\20230514_022707.jpg,9,#150202,0,231,21,#435D75,104,109,117,r,#ff0000
