ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb5600_dark15\20230515_003127.jpg,7,#280100,1,255,40,#476170,101,93,112,r,#ff0000
2,t_bulb5600_dark15\20230515_003119.jpg,1,#290100,1,255,41,#4B5F77,106,94,119,r,#ff0000
3,t_bulb5600_dark15\20230515_003119.jpg,7,#290100,1,255,41,#4B5F77,106,94,119,r,#ff0000
4,t_bulb5600_dark15\20230515_003127.jpg,4,#290100,1,255,41,#476170,101,93,112,r,#ff0000
5,t_bulb5600_dark15\20230515_003127.jpg,8,#290100,1,255,41,#476170,101,93,112,r,#ff0000
6,t_bulb5600_dark15\20230515_003142.jpg,2,#290100,1,255,41,#486172,102,94,114,r,#ff0000
7,t_bulb5600_dark15\20230515_003119.jpg,8,#2A0100,1,255,42,#4B5F77,106,94,119,r,#ff0000
8,t_bulb5600_dark15\20230515_003123.jpg,2,#2A0100,1,255,42,#486173,103,95,115,r,#ff0000
9,t_bulb5600_dark15\20230515_003123.jpg,5,#2A0100,1,255,42,#486173,103,95,115,r,#ff0000
10,t_bulb5600_dark15\20230515_003127.jpg,1,#2A0100,1,255,42,#476170,101,93,112,r,#ff0000
11,t_bulb5600_dark15\20230515_003148.jpg,8,#2A0100,1,255,42,#486072,103,94,114,r,#ff0000
12,t_bulb5600_dark15\20230515_003150.jpg,2,#2A0100,1,255,42,#486074,104,97,116,r,#ff0000
13,t_bulb5600_dark15\20230515_003150.jpg,5,#2A0100,1,255,42,#486074,104,97,116,r,#ff0000
14,t_bulb5600_dark15\20230515_003152.jpg,1,#2A0100,1,255,42,#496075,104,96,117,r,#ff0000
15,t_bulb5600_dark15\20230515_003152.jpg,3,#2B0100,1,255,43,#496075,104,96,117,r,#ff0000
16,t_bulb5600_dark15\20230515_003152.jpg,9,#2B0100,1,255,43,#496075,104,96,117,r,#ff0000
17,t_bulb5600_dark15\20230515_003142.jpg,6,#2C0100,1,255,44,#486172,102,94,114,r,#ff0000
18,t_bulb5600_dark15\20230515_003146.jpg,3,#2C0100,1,255,44,#476174,103,99,116,r,#ff0000
19,t_bulb5600_dark15\20230515_003117.jpg,1,#6F220A,7,232,111,#4D5E76,108,89,118,o,#ff8000
20,t_bulb5600_dark15\20230515_003117.jpg,8,#70220A,7,232,112,#4D5E76,108,89,118,o,#ff8000
21,t_bulb5600_dark15\20230515_003119.jpg,3,#762004,7,246,118,#4B5F77,106,94,119,o,#ff8000
22,t_bulb5600_dark15\20230515_003144.jpg,6,#762202,8,251,118,#4A6073,104,91,115,o,#ff8000
23,t_bulb5600_dark15\20230515_003125.jpg,7,#661D01,8,253,102,#486173,103,95,115,o,#ff8000
24,t_bulb5600_dark15\20230515_003146.jpg,1,#681D01,8,253,104,#476174,103,99,116,o,#ff8000
25,t_bulb5600_dark15\20230515_003121.jpg,7,#6B1E00,8,255,107,#476175,103,100,117,o,#ff8000
26,t_bulb5600_dark15\20230515_003150.jpg,1,#6D1E00,8,255,109,#486074,104,97,116,o,#ff8000
27,t_bulb5600_dark15\20230515_003144.jpg,1,#6E1E00,8,255,110,#4A6073,104,91,115,o,#ff8000
28,t_bulb5600_dark15\20230515_003125.jpg,2,#711F00,8,255,113,#486173,103,95,115,o,#ff8000
29,t_bulb5600_dark15\20230515_003123.jpg,6,#712503,9,248,113,#486173,103,95,115,o,#ff8000
30,t_bulb5600_dark15\20230515_003121.jpg,6,#732403,9,248,115,#476175,103,100,117,o,#ff8000
31,t_bulb5600_dark15\20230515_003148.jpg,6,#722402,9,251,114,#486072,103,94,114,o,#ff8000
32,t_bulb5600_dark15\20230515_003150.jpg,6,#742302,9,251,116,#486074,104,97,116,o,#ff8000
33,t_bulb5600_dark15\20230515_003127.jpg,5,#6B2100,9,255,107,#476170,101,93,112,o,#ff8000
34,t_bulb5600_dark15\20230515_003152.jpg,7,#6C2000,9,255,108,#496075,104,96,117,o,#ff8000
35,t_bulb5600_dark15\20230515_003150.jpg,8,#6D2200,9,255,109,#486074,104,97,116,o,#ff8000
36,t_bulb5600_dark15\20230515_003144.jpg,5,#6E2100,9,255,110,#4A6073,104,91,115,o,#ff8000
