ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb5900_dark20\20230515_004453.jpg,7,#160101,0,243,22,#304A5F,103,126,95,r,#ff0000
2,t_bulb5900_dark20\20230515_004504.jpg,7,#160101,0,243,22,#324959,102,112,89,r,#ff0000
3,t_bulb5900_dark20\20230515_004506.jpg,7,#170201,1,244,23,#33495C,104,114,92,r,#ff0000
4,t_bulb5900_dark20\20230515_004451.jpg,1,#180201,1,244,24,#324A5B,102,115,91,r,#ff0000
5,t_bulb5900_dark20\20230515_004459.jpg,8,#180100,1,255,24,#32495C,104,116,92,r,#ff0000
6,t_bulb5900_dark20\20230515_004504.jpg,2,#180100,1,255,24,#324959,102,112,89,r,#ff0000
7,t_bulb5900_dark20\20230515_004446.jpg,4,#190100,1,255,25,#314A5E,103,122,94,r,#ff0000
8,t_bulb5900_dark20\20230515_004450.jpg,1,#190100,1,255,25,#33495F,105,118,95,r,#ff0000
9,t_bulb5900_dark20\20230515_004453.jpg,5,#1A0100,1,255,26,#304A5F,103,126,95,r,#ff0000
10,t_bulb5900_dark20\20230515_004502.jpg,5,#1A0100,1,255,26,#304960,104,128,96,r,#ff0000
11,t_bulb5900_dark20\20230515_004506.jpg,9,#1A0100,1,255,26,#33495C,104,114,92,r,#ff0000
12,t_bulb5900_dark20\20230515_004508.jpg,1,#1A0100,1,255,26,#34495D,105,112,93,r,#ff0000
13,t_bulb5900_dark20\20230515_004446.jpg,6,#1C0100,1,255,28,#314A5E,103,122,94,r,#ff0000
14,t_bulb5900_dark20\20230515_004451.jpg,3,#1C0100,1,255,28,#324A5B,102,115,91,r,#ff0000
15,t_bulb5900_dark20\20230515_004510.jpg,6,#1C0100,1,255,28,#2F4A59,101,120,89,r,#ff0000
16,t_bulb5900_dark20\20230515_004448.jpg,8,#170200,3,255,23,#314A59,101,115,89,r,#ff0000
17,t_bulb5900_dark20\20230515_004504.jpg,8,#170200,3,255,23,#324959,102,112,89,r,#ff0000
18,t_bulb5900_dark20\20230515_004451.jpg,4,#180200,3,255,24,#324A5B,102,115,91,r,#ff0000
19,t_bulb5900_dark20\20230515_004510.jpg,7,#511100,6,255,81,#2F4A59,101,120,89,o,#ff8000
20,t_bulb5900_dark20\20230515_004448.jpg,7,#521100,6,255,82,#314A59,101,115,89,o,#ff8000
21,t_bulb5900_dark20\20230515_004450.jpg,2,#561200,6,255,86,#33495F,105,118,95,o,#ff8000
22,t_bulb5900_dark20\20230515_004506.jpg,1,#521300,7,255,82,#33495C,104,114,92,o,#ff8000
23,t_bulb5900_dark20\20230515_004444.jpg,8,#531300,7,255,83,#2D4A61,103,137,97,o,#ff8000
24,t_bulb5900_dark20\20230515_004448.jpg,3,#531400,7,255,83,#314A59,101,115,89,o,#ff8000
25,t_bulb5900_dark20\20230515_004450.jpg,5,#531400,7,255,83,#33495F,105,118,95,o,#ff8000
26,t_bulb5900_dark20\20230515_004506.jpg,2,#531300,7,255,83,#33495C,104,114,92,o,#ff8000
