ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb6100_dark00\20230510_225937.jpg,5,#700707,0,239,112,#BCDBED,101,53,237,r,#ff0000
2,t_bulb6100_dark00\20230510_225758.jpg,6,#730707,0,239,115,#C0DCEB,100,47,235,r,#ff0000
3,t_bulb6100_dark00\20230510_225747.jpg,8,#660606,0,240,102,#BADDF0,101,57,240,r,#ff0000
4,t_bulb6100_dark00\20230510_225835.jpg,9,#680606,0,240,104,#BCDDEF,101,54,239,r,#ff0000
5,t_bulb6100_dark00\20230510_225753.jpg,8,#630505,0,242,99,#B8DDF0,100,60,240,r,#ff0000
6,t_bulb6100_dark00\20230510_225812.jpg,8,#660505,0,243,102,#BCDDEE,100,54,238,r,#ff0000
7,t_bulb6100_dark00\20230510_225833.jpg,8,#660506,0,243,102,#BBDDF0,101,56,240,r,#ff0000
8,t_bulb6100_dark00\20230510_225827.jpg,8,#670505,0,243,103,#BCDDF0,101,55,240,r,#ff0000
9,t_bulb6100_dark00\20230510_225932.jpg,9,#650604,1,245,101,#BCDBEC,101,52,236,r,#ff0000
10,t_bulb6100_dark00\20230510_225935.jpg,9,#650604,1,245,101,#BCDBEC,101,52,236,r,#ff0000
11,t_bulb6100_dark00\20230510_225933.jpg,8,#660604,1,245,102,#BADBEC,100,54,236,r,#ff0000
12,t_bulb6100_dark00\20230510_225935.jpg,8,#650603,1,247,101,#BCDBEC,101,52,236,r,#ff0000
13,t_bulb6100_dark00\20230510_225758.jpg,8,#690602,1,250,105,#C0DCEB,100,47,235,r,#ff0000
14,t_bulb6100_dark00\20230510_225747.jpg,7,#C45E37,8,183,196,#BADDF0,101,57,240,o,#ff8000
15,t_bulb6100_dark00\20230510_225755.jpg,1,#D86E44,9,175,216,#BADDEE,100,56,238,o,#ff8000
16,t_bulb6100_dark00\20230510_225816.jpg,3,#D96E40,9,180,217,#BCDCEE,101,54,238,o,#ff8000
17,t_bulb6100_dark00\20230510_225756.jpg,5,#D46A3D,9,182,212,#BBDDEF,100,55,239,o,#ff8000
18,t_bulb6100_dark00\20230510_225830.jpg,1,#DF6F40,9,182,223,#BDDDEF,101,53,239,o,#ff8000
19,t_bulb6100_dark00\20230510_225830.jpg,2,#DD703E,9,183,221,#BDDDEF,101,53,239,o,#ff8000
20,t_bulb6100_dark00\20230510_225827.jpg,5,#D4693A,9,185,212,#BCDDF0,101,55,240,o,#ff8000
21,t_bulb6100_dark00\20230510_225746.jpg,5,#D46A39,9,186,212,#BBDDEE,100,55,238,o,#ff8000
22,t_bulb6100_dark00\20230510_225827.jpg,2,#DF6E3C,9,186,223,#BCDDF0,101,55,240,o,#ff8000
23,t_bulb6100_dark00\20230510_225746.jpg,4,#D86A3A,9,187,216,#BBDDEE,100,55,238,o,#ff8000
