ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb4100_dark10\20230515_160238.jpg,7,#490200,1,255,73,#858886,70,6,136,r,#ff0000
2,t_bulb4100_dark10\20230515_160223.jpg,8,#4B0200,1,255,75,#848887,83,8,136,r,#ff0000
3,t_bulb4100_dark10\20230515_160236.jpg,8,#4B0200,1,255,75,#858885,60,6,136,r,#ff0000
4,t_bulb4100_dark10\20230515_160214.jpg,7,#4C0200,1,255,76,#868787,90,2,135,r,#ff0000
5,t_bulb4100_dark10\20230515_160221.jpg,3,#4C0200,1,255,76,#848887,83,8,136,r,#ff0000
6,t_bulb4100_dark10\20230515_160223.jpg,9,#4C0200,1,255,76,#848887,83,8,136,r,#ff0000
7,t_bulb4100_dark10\20230515_160221.jpg,4,#4D0200,1,255,77,#848887,83,8,136,r,#ff0000
8,t_bulb4100_dark10\20230515_160238.jpg,5,#4D0200,1,255,77,#858886,70,6,136,r,#ff0000
9,t_bulb4100_dark10\20230515_160238.jpg,9,#4D0200,1,255,77,#858886,70,6,136,r,#ff0000
10,t_bulb4100_dark10\20230515_160218.jpg,7,#4E0200,1,255,78,#868787,90,2,135,r,#ff0000
11,t_bulb4100_dark10\20230515_160224.jpg,4,#4E0200,1,255,78,#848887,83,8,136,r,#ff0000
12,t_bulb4100_dark10\20230515_160236.jpg,4,#4F0200,1,255,79,#858885,60,6,136,r,#ff0000
13,t_bulb4100_dark10\20230515_160238.jpg,1,#4F0200,1,255,79,#858886,70,6,136,r,#ff0000
14,t_bulb4100_dark10\20230515_160238.jpg,3,#4F0200,1,255,79,#858886,70,6,136,r,#ff0000
15,t_bulb4100_dark10\20230515_160238.jpg,6,#4F0200,1,255,79,#858886,70,6,136,r,#ff0000
16,t_bulb4100_dark10\20230515_160244.jpg,2,#4F0200,1,255,79,#868786,60,2,135,r,#ff0000
17,t_bulb4100_dark10\20230515_160224.jpg,6,#500200,1,255,80,#848887,83,8,136,r,#ff0000
18,t_bulb4100_dark10\20230515_160218.jpg,5,#510200,1,255,81,#868787,90,2,135,r,#ff0000
19,t_bulb4100_dark10\20230515_160234.jpg,9,#9D3518,7,216,157,#868887,75,4,136,o,#ff8000
20,t_bulb4100_dark10\20230515_160221.jpg,6,#A23818,7,217,162,#848887,83,8,136,o,#ff8000
21,t_bulb4100_dark10\20230515_160216.jpg,3,#9C3416,7,219,156,#868886,60,4,136,o,#ff8000
22,t_bulb4100_dark10\20230515_160234.jpg,5,#9E3616,7,220,158,#868887,75,4,136,o,#ff8000
23,t_bulb4100_dark10\20230515_160241.jpg,6,#A23816,7,220,162,#858887,80,6,136,o,#ff8000
24,t_bulb4100_dark10\20230515_160234.jpg,7,#9E3315,7,221,158,#868887,75,4,136,o,#ff8000
25,t_bulb4100_dark10\20230515_160234.jpg,3,#A43616,7,221,164,#868887,75,4,136,o,#ff8000
26,t_bulb4100_dark10\20230515_160234.jpg,1,#A13715,7,222,161,#868887,75,4,136,o,#ff8000
27,t_bulb4100_dark10\20230515_160216.jpg,1,#A23414,7,224,162,#868886,60,4,136,o,#ff8000
28,t_bulb4100_dark10\20230515_160216.jpg,7,#9F3513,7,225,159,#868886,60,4,136,o,#ff8000
29,t_bulb4100_dark10\20230515_160223.jpg,7,#9E3211,7,228,158,#848887,83,8,136,o,#ff8000
30,t_bulb4100_dark10\20230515_160244.jpg,8,#A03210,7,230,160,#868786,60,2,135,o,#ff8000
31,t_bulb4100_dark10\20230515_160242.jpg,6,#A23914,8,224,162,#868886,60,4,136,o,#ff8000
32,t_bulb4100_dark10\20230515_160218.jpg,4,#A43611,8,229,164,#868787,90,2,135,o,#ff8000
33,t_bulb4100_dark10\20230515_160214.jpg,8,#9F330E,8,233,159,#868787,90,2,135,o,#ff8000
