ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb2300_dark10\20230514_222739.jpg,1,#480300,1,255,72,#924925,10,190,146,r,#ff0000
2,t_bulb2300_dark10\20230514_222722.jpg,5,#4A0300,1,255,74,#904A28,10,184,144,r,#ff0000
3,t_bulb2300_dark10\20230514_222739.jpg,5,#4A0300,1,255,74,#924925,10,190,146,r,#ff0000
4,t_bulb2300_dark10\20230514_222741.jpg,8,#4A0300,1,255,74,#904A26,10,188,144,r,#ff0000
5,t_bulb2300_dark10\20230514_222724.jpg,8,#470400,2,255,71,#8E4B29,10,181,142,r,#ff0000
6,t_bulb2300_dark10\20230514_222736.jpg,8,#470400,2,255,71,#8E4B28,10,183,142,r,#ff0000
7,t_bulb2300_dark10\20230514_222737.jpg,7,#470400,2,255,71,#8F4A26,10,187,143,r,#ff0000
8,t_bulb2300_dark10\20230514_222724.jpg,2,#490400,2,255,73,#8E4B29,10,181,142,r,#ff0000
9,t_bulb2300_dark10\20230514_222737.jpg,4,#490400,2,255,73,#8F4A26,10,187,143,r,#ff0000
10,t_bulb2300_dark10\20230514_222720.jpg,2,#4A0400,2,255,74,#904A25,10,189,144,r,#ff0000
11,t_bulb2300_dark10\20230514_222722.jpg,1,#4A0400,2,255,74,#904A28,10,184,144,r,#ff0000
12,t_bulb2300_dark10\20230514_222724.jpg,9,#4A0400,2,255,74,#8E4B29,10,181,142,r,#ff0000
13,t_bulb2300_dark10\20230514_222741.jpg,1,#4A0400,2,255,74,#904A26,10,188,144,r,#ff0000
14,t_bulb2300_dark10\20230514_222726.jpg,9,#4B0400,2,255,75,#904A25,10,189,144,r,#ff0000
15,t_bulb2300_dark10\20230514_222729.jpg,4,#4B0400,2,255,75,#914A25,10,190,145,r,#ff0000
16,t_bulb2300_dark10\20230514_222734.jpg,6,#4D0400,2,255,77,#8E4B26,11,187,142,r,#ff0000
17,t_bulb2300_dark10\20230514_222741.jpg,3,#4D0400,2,255,77,#904A26,10,188,144,r,#ff0000
18,t_bulb2300_dark10\20230514_222722.jpg,3,#4E0400,2,255,78,#904A28,10,184,144,r,#ff0000
19,t_bulb2300_dark10\20230514_222729.jpg,1,#781100,4,255,120,#914A25,10,190,145,o,#ff8000
20,t_bulb2300_dark10\20230514_222729.jpg,2,#801300,4,255,128,#914A25,10,190,145,o,#ff8000
21,t_bulb2300_dark10\20230514_222720.jpg,1,#7C1400,5,255,124,#904A25,10,189,144,o,#ff8000
22,t_bulb2300_dark10\20230514_222727.jpg,5,#7C1500,5,255,124,#8E4B26,11,187,142,o,#ff8000
23,t_bulb2300_dark10\20230514_222734.jpg,8,#7C1400,5,255,124,#8E4B26,11,187,142,o,#ff8000
24,t_bulb2300_dark10\20230514_222737.jpg,1,#7C1300,5,255,124,#8F4A26,10,187,143,o,#ff8000
25,t_bulb2300_dark10\20230514_222742.jpg,5,#7C1500,5,255,124,#8D4B27,11,184,141,o,#ff8000
26,t_bulb2300_dark10\20230514_222722.jpg,8,#7D1400,5,255,125,#904A28,10,184,144,o,#ff8000
27,t_bulb2300_dark10\20230514_222739.jpg,4,#7D1500,5,255,125,#924925,10,190,146,o,#ff8000
28,t_bulb2300_dark10\20230514_222741.jpg,2,#7D1300,5,255,125,#904A26,10,188,144,o,#ff8000
29,t_bulb2300_dark10\20230514_222741.jpg,9,#7E1400,5,255,126,#904A26,10,188,144,o,#ff8000
30,t_bulb2300_dark10\20230514_222734.jpg,9,#821700,5,255,130,#8E4B26,11,187,142,o,#ff8000
31,t_bulb2300_dark10\20230514_222722.jpg,9,#831500,5,255,131,#904A28,10,184,144,o,#ff8000
32,t_bulb2300_dark10\20230514_222720.jpg,6,#841600,5,255,132,#904A25,10,189,144,o,#ff8000
33,t_bulb2300_dark10\20230514_222726.jpg,6,#851700,5,255,133,#904A25,10,189,144,o,#ff8000
