ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb6000_dark10\20230515_004740.jpg,7,#3D0100,0,255,61,#5D88A9,103,115,169,r,#ff0000
2,t_bulb6000_dark10\20230515_004800.jpg,7,#3D0100,0,255,61,#6187A2,102,102,162,r,#ff0000
3,t_bulb6000_dark10\20230515_004741.jpg,1,#3E0100,0,255,62,#6287A4,103,103,164,r,#ff0000
4,t_bulb6000_dark10\20230515_004802.jpg,8,#3E0100,0,255,62,#6287A2,103,101,162,r,#ff0000
5,t_bulb6000_dark10\20230515_004806.jpg,7,#3E0100,0,255,62,#5E88A6,103,111,166,r,#ff0000
6,t_bulb6000_dark10\20230515_004744.jpg,5,#3F0100,0,255,63,#6586A0,103,94,160,r,#ff0000
7,t_bulb6000_dark10\20230515_004744.jpg,8,#3F0100,0,255,63,#6586A0,103,94,160,r,#ff0000
8,t_bulb6000_dark10\20230515_004745.jpg,4,#3F0100,0,255,63,#61889E,101,98,158,r,#ff0000
9,t_bulb6000_dark10\20230515_004806.jpg,4,#3F0100,0,255,63,#5E88A6,103,111,166,r,#ff0000
10,t_bulb6000_dark10\20230515_004737.jpg,8,#400100,0,255,64,#5E87A6,103,111,166,r,#ff0000
11,t_bulb6000_dark10\20230515_004756.jpg,8,#400100,0,255,64,#66869D,103,89,157,r,#ff0000
12,t_bulb6000_dark10\20230515_004804.jpg,5,#410100,0,255,65,#6486A1,103,97,161,r,#ff0000
13,t_bulb6000_dark10\20230515_004804.jpg,8,#410100,0,255,65,#6486A1,103,97,161,r,#ff0000
14,t_bulb6000_dark10\20230515_004806.jpg,3,#410100,0,255,65,#5E88A6,103,111,166,r,#ff0000
15,t_bulb6000_dark10\20230515_004745.jpg,6,#430100,0,255,67,#61889E,101,98,158,r,#ff0000
16,t_bulb6000_dark10\20230515_004744.jpg,9,#460100,0,255,70,#6586A0,103,94,160,r,#ff0000
17,t_bulb6000_dark10\20230515_004744.jpg,1,#3C0100,1,255,60,#6586A0,103,94,160,r,#ff0000
18,t_bulb6000_dark10\20230515_004802.jpg,7,#3C0100,1,255,60,#6287A2,103,101,162,r,#ff0000
19,t_bulb6000_dark10\20230515_004740.jpg,8,#95350E,9,231,149,#5D88A9,103,115,169,o,#ff8000
20,t_bulb6000_dark10\20230515_004747.jpg,9,#9A370E,9,232,154,#5E88A5,102,110,165,o,#ff8000
21,t_bulb6000_dark10\20230515_004802.jpg,9,#9B370E,9,232,155,#6287A2,103,101,162,o,#ff8000
22,t_bulb6000_dark10\20230515_004802.jpg,3,#94350D,9,233,148,#6287A2,103,101,162,o,#ff8000
23,t_bulb6000_dark10\20230515_004747.jpg,5,#94360C,9,234,148,#5E88A5,102,110,165,o,#ff8000
24,t_bulb6000_dark10\20230515_004745.jpg,9,#95370C,9,234,149,#61889E,101,98,158,o,#ff8000
25,t_bulb6000_dark10\20230515_004737.jpg,7,#93320B,9,236,147,#5E87A6,103,111,166,o,#ff8000
26,t_bulb6000_dark10\20230515_004758.jpg,5,#94360B,9,236,148,#6287A1,102,100,161,o,#ff8000
27,t_bulb6000_dark10\20230515_004804.jpg,4,#96350B,9,236,150,#6486A1,103,97,161,o,#ff8000
28,t_bulb6000_dark10\20230515_004747.jpg,8,#96340A,9,238,150,#5E88A5,102,110,165,o,#ff8000
29,t_bulb6000_dark10\20230515_004741.jpg,4,#97340A,9,238,151,#6287A4,103,103,164,o,#ff8000
30,t_bulb6000_dark10\20230515_004740.jpg,2,#963509,9,240,150,#5D88A9,103,115,169,o,#ff8000
31,t_bulb6000_dark10\20230515_004800.jpg,8,#963409,9,240,150,#6187A2,102,102,162,o,#ff8000
32,t_bulb6000_dark10\20230515_004756.jpg,7,#943207,9,243,148,#66869D,103,89,157,o,#ff8000
33,t_bulb6000_dark10\20230515_004756.jpg,6,#993B0B,10,237,153,#66869D,103,89,157,o,#ff8000
34,t_bulb6000_dark10\20230515_004756.jpg,3,#993909,10,240,153,#66869D,103,89,157,o,#ff8000
35,t_bulb6000_dark10\20230515_004745.jpg,1,#933505,10,246,147,#61889E,101,98,158,o,#ff8000
36,t_bulb6000_dark10\20230515_004756.jpg,2,#953404,10,248,149,#66869D,103,89,157,o,#ff8000
37,t_bulb6000_dark10\20230515_004804.jpg,7,#4E8007,42,241,128,#6486A1,103,97,161,y,#ffff00
38,t_bulb6000_dark10\20230515_004804.jpg,1,#4C800A,43,235,128,#6486A1,103,97,161,y,#ffff00
39,t_bulb6000_dark10\20230515_004744.jpg,7,#4C7E08,43,239,126,#6586A0,103,94,160,y,#ffff00
40,t_bulb6000_dark10\20230515_004745.jpg,2,#4B8108,43,239,129,#61889E,101,98,158,y,#ffff00
41,t_bulb6000_dark10\20230515_004758.jpg,7,#4C8007,43,241,128,#6287A1,102,100,161,y,#ffff00
42,t_bulb6000_dark10\20230515_004758.jpg,8,#4D8305,43,245,131,#6287A1,102,100,161,y,#ffff00
43,t_bulb6000_dark10\20230515_004740.jpg,1,#4D7F12,44,219,127,#5D88A9,103,115,169,y,#ffff00
44,t_bulb6000_dark10\20230515_004800.jpg,1,#4B7F10,44,223,127,#6187A2,102,102,162,y,#ffff00
45,t_bulb6000_dark10\20230515_004741.jpg,9,#528911,44,223,137,#6287A4,103,103,164,y,#ffff00
46,t_bulb6000_dark10\20230515_004741.jpg,6,#528A0F,44,227,138,#6287A4,103,103,164,y,#ffff00
47,t_bulb6000_dark10\20230515_004737.jpg,5,#4D840E,44,228,132,#5E87A6,103,111,166,y,#ffff00
48,t_bulb6000_dark10\20230515_004806.jpg,8,#4B840E,44,228,132,#5E88A6,103,111,166,y,#ffff00
49,t_bulb6000_dark10\20230515_004758.jpg,2,#4B800C,44,231,128,#6287A1,102,100,161,y,#ffff00
50,t_bulb6000_dark10\20230515_004747.jpg,2,#4C810C,44,231,129,#5E88A5,102,110,165,y,#ffff00
51,t_bulb6000_dark10\20230515_004802.jpg,5,#4C850B,44,234,133,#6287A2,103,101,162,y,#ffff00
52,t_bulb6000_dark10\20230515_004740.jpg,6,#4F8A13,45,220,138,#5D88A9,103,115,169,y,#ffff00
53,t_bulb6000_dark10\20230515_004740.jpg,9,#4F8C13,45,220,140,#5D88A9,103,115,169,y,#ffff00
54,t_bulb6000_dark10\20230515_004800.jpg,6,#4F8911,45,223,137,#6187A2,102,102,162,y,#ffff00
55,t_bulb6000_dark10\20230515_004745.jpg,7,#005810,65,255,88,#61889E,101,98,158,g,#00ff00
56,t_bulb6000_dark10\20230515_004741.jpg,8,#005A13,66,255,90,#6287A4,103,103,164,g,#00ff00
57,t_bulb6000_dark10\20230515_004745.jpg,5,#005B11,66,255,91,#61889E,101,98,158,g,#00ff00
58,t_bulb6000_dark10\20230515_004747.jpg,7,#005914,67,255,89,#5E88A5,102,110,165,g,#00ff00
59,t_bulb6000_dark10\20230515_004756.jpg,1,#005914,67,255,89,#66869D,103,89,157,g,#00ff00
60,t_bulb6000_dark10\20230515_004758.jpg,1,#005A16,67,255,90,#6287A1,102,100,161,g,#00ff00
61,t_bulb6000_dark10\20230515_004800.jpg,2,#005A16,67,255,90,#6187A2,102,102,162,g,#00ff00
62,t_bulb6000_dark10\20230515_004802.jpg,2,#005A14,67,255,90,#6287A2,103,101,162,g,#00ff00
63,t_bulb6000_dark10\20230515_004756.jpg,5,#005B14,67,255,91,#66869D,103,89,157,g,#00ff00
64,t_bulb6000_dark10\20230515_004800.jpg,9,#005F15,67,255,95,#6187A2,102,102,162,g,#00ff00
65,t_bulb6000_dark10\20230515_004737.jpg,1,#005919,68,255,89,#5E87A6,103,111,166,g,#00ff00
66,t_bulb6000_dark10\20230515_004802.jpg,4,#005B17,68,255,91,#6287A2,103,101,162,g,#00ff00
67,t_bulb6000_dark10\20230515_004737.jpg,3,#005D1A,68,255,93,#5E87A6,103,111,166,g,#00ff00
68,t_bulb6000_dark10\20230515_004758.jpg,3,#005E18,68,255,94,#6287A1,102,100,161,g,#00ff00
69,t_bulb6000_dark10\20230515_004737.jpg,6,#005F19,68,255,95,#5E87A6,103,111,166,g,#00ff00
70,t_bulb6000_dark10\20230515_004744.jpg,6,#005F18,68,255,95,#6586A0,103,94,160,g,#00ff00
71,t_bulb6000_dark10\20230515_004758.jpg,6,#005F18,68,255,95,#6287A1,102,100,161,g,#00ff00
72,t_bulb6000_dark10\20230515_004737.jpg,4,#005B1A,69,255,91,#5E87A6,103,111,166,g,#00ff00
73,t_bulb6000_dark10\20230515_004745.jpg,3,#53808F,98,107,143,#61889E,101,98,158,w,#ffffff
74,t_bulb6000_dark10\20230515_004802.jpg,1,#4E788A,99,111,138,#6287A2,103,101,162,w,#ffffff
75,t_bulb6000_dark10\20230515_004744.jpg,4,#507B8F,99,112,143,#6586A0,103,94,160,w,#ffffff
76,t_bulb6000_dark10\20230515_004758.jpg,4,#517C90,99,112,144,#6287A1,102,100,161,w,#ffffff
77,t_bulb6000_dark10\20230515_004744.jpg,3,#527F92,99,112,146,#6586A0,103,94,160,w,#ffffff
78,t_bulb6000_dark10\20230515_004804.jpg,9,#588094,100,103,148,#6486A1,103,97,161,w,#ffffff
79,t_bulb6000_dark10\20230515_004804.jpg,3,#567E93,100,106,147,#6486A1,103,97,161,w,#ffffff
80,t_bulb6000_dark10\20230515_004806.jpg,2,#50788D,100,110,141,#5E88A6,103,111,166,w,#ffffff
81,t_bulb6000_dark10\20230515_004800.jpg,4,#517B91,100,113,145,#6187A2,102,102,162,w,#ffffff
82,t_bulb6000_dark10\20230515_004747.jpg,3,#537F95,100,113,149,#5E88A5,102,110,165,w,#ffffff
83,t_bulb6000_dark10\20230515_004806.jpg,5,#517D93,100,114,147,#5E88A6,103,111,166,w,#ffffff
84,t_bulb6000_dark10\20230515_004806.jpg,9,#548299,100,115,153,#5E88A6,103,111,166,w,#ffffff
85,t_bulb6000_dark10\20230515_004804.jpg,2,#52798E,101,108,142,#6486A1,103,97,161,w,#ffffff
86,t_bulb6000_dark10\20230515_004741.jpg,3,#547E95,101,111,149,#6287A4,103,103,164,w,#ffffff
87,t_bulb6000_dark10\20230515_004741.jpg,5,#537D94,101,112,148,#6287A4,103,103,164,w,#ffffff
88,t_bulb6000_dark10\20230515_004747.jpg,4,#507A91,101,114,145,#5E88A5,102,110,165,w,#ffffff
89,t_bulb6000_dark10\20230515_004737.jpg,2,#527791,102,111,145,#5E87A6,103,111,166,w,#ffffff
90,t_bulb6000_dark10\20230515_004740.jpg,4,#527B95,102,115,149,#5D88A9,103,115,169,w,#ffffff
91,t_bulb6000_dark10\20230515_004745.jpg,8,#002A74,109,255,116,#61889E,101,98,158,b,#0000ff
92,t_bulb6000_dark10\20230515_004756.jpg,4,#002B78,109,255,120,#66869D,103,89,157,b,#0000ff
93,t_bulb6000_dark10\20230515_004756.jpg,9,#002D7A,109,255,122,#66869D,103,89,157,b,#0000ff
94,t_bulb6000_dark10\20230515_004758.jpg,9,#002D7A,109,255,122,#6287A1,102,100,161,b,#0000ff
95,t_bulb6000_dark10\20230515_004800.jpg,5,#002B7A,109,255,122,#6187A2,102,102,162,b,#0000ff
96,t_bulb6000_dark10\20230515_004737.jpg,9,#002D7C,109,255,124,#5E87A6,103,111,166,b,#0000ff
97,t_bulb6000_dark10\20230515_004800.jpg,3,#002C7D,109,255,125,#6187A2,102,102,162,b,#0000ff
98,t_bulb6000_dark10\20230515_004804.jpg,6,#002D7D,109,255,125,#6486A1,103,97,161,b,#0000ff
99,t_bulb6000_dark10\20230515_004802.jpg,6,#002E7E,109,255,126,#6287A2,103,101,162,b,#0000ff
100,t_bulb6000_dark10\20230515_004806.jpg,6,#002D7E,109,255,126,#5E88A6,103,111,166,b,#0000ff
101,t_bulb6000_dark10\20230515_004747.jpg,6,#002E7F,109,255,127,#5E88A5,102,110,165,b,#0000ff
102,t_bulb6000_dark10\20230515_004741.jpg,7,#002875,110,255,117,#6287A4,103,103,164,b,#0000ff
103,t_bulb6000_dark10\20230515_004806.jpg,1,#002876,110,255,118,#5E88A6,103,111,166,b,#0000ff
104,t_bulb6000_dark10\20230515_004744.jpg,2,#002977,110,255,119,#6586A0,103,94,160,b,#0000ff
105,t_bulb6000_dark10\20230515_004747.jpg,1,#002977,110,255,119,#5E88A5,102,110,165,b,#0000ff
106,t_bulb6000_dark10\20230515_004741.jpg,2,#002978,110,255,120,#6287A4,103,103,164,b,#0000ff
107,t_bulb6000_dark10\20230515_004740.jpg,5,#002B7C,110,255,124,#5D88A9,103,115,169,b,#0000ff
108,t_bulb6000_dark10\20230515_004740.jpg,3,#002C80,110,255,128,#5D88A9,103,115,169,b,#0000ff
