ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb3300_dark20\20230514_230616.jpg,2,#250201,1,248,37,#524239,11,78,82,r,#ff0000
2,t_bulb3300_dark20\20230514_230621.jpg,6,#280201,1,249,40,#52423A,10,75,82,r,#ff0000
3,t_bulb3300_dark20\20230514_230616.jpg,5,#250301,2,248,37,#524239,11,78,82,r,#ff0000
4,t_bulb3300_dark20\20230514_230632.jpg,9,#260301,2,248,38,#52423A,10,75,82,r,#ff0000
5,t_bulb3300_dark20\20230514_230623.jpg,3,#270301,2,248,39,#51423A,10,72,81,r,#ff0000
6,t_bulb3300_dark20\20230514_230632.jpg,7,#220200,2,255,34,#52423A,10,75,82,r,#ff0000
7,t_bulb3300_dark20\20230514_230618.jpg,8,#230200,2,255,35,#51423A,10,72,81,r,#ff0000
8,t_bulb3300_dark20\20230514_230616.jpg,1,#240200,2,255,36,#524239,11,78,82,r,#ff0000
9,t_bulb3300_dark20\20230514_230618.jpg,1,#240200,2,255,36,#51423A,10,72,81,r,#ff0000
10,t_bulb3300_dark20\20230514_230621.jpg,1,#240200,2,255,36,#52423A,10,75,82,r,#ff0000
11,t_bulb3300_dark20\20230514_230633.jpg,8,#240200,2,255,36,#52423A,10,75,82,r,#ff0000
12,t_bulb3300_dark20\20230514_230635.jpg,5,#240200,2,255,36,#524238,12,81,82,r,#ff0000
13,t_bulb3300_dark20\20230514_230637.jpg,1,#240200,2,255,36,#4F4336,16,81,79,r,#ff0000
14,t_bulb3300_dark20\20230514_230616.jpg,8,#250200,2,255,37,#524239,11,78,82,r,#ff0000
15,t_bulb3300_dark20\20230514_230632.jpg,4,#250200,2,255,37,#52423A,10,75,82,r,#ff0000
16,t_bulb3300_dark20\20230514_230633.jpg,1,#250200,2,255,37,#52423A,10,75,82,r,#ff0000
17,t_bulb3300_dark20\20230514_230633.jpg,4,#250200,2,255,37,#52423A,10,75,82,r,#ff0000
18,t_bulb3300_dark20\20230514_230635.jpg,4,#250200,2,255,37,#524238,12,81,82,r,#ff0000
19,t_bulb3300_dark20\20230514_230632.jpg,1,#510E01,5,252,81,#52423A,10,75,82,o,#ff8000
20,t_bulb3300_dark20\20230514_230638.jpg,7,#520F01,5,252,82,#4F4339,14,71,79,o,#ff8000
21,t_bulb3300_dark20\20230514_230620.jpg,8,#541001,5,252,84,#514239,11,76,81,o,#ff8000
22,t_bulb3300_dark20\20230514_230616.jpg,4,#551001,5,252,85,#524239,11,78,82,o,#ff8000
23,t_bulb3300_dark20\20230514_230630.jpg,2,#561001,5,252,86,#504239,12,73,80,o,#ff8000
24,t_bulb3300_dark20\20230514_230621.jpg,3,#591101,5,252,89,#52423A,10,75,82,o,#ff8000
25,t_bulb3300_dark20\20230514_230620.jpg,9,#571202,6,249,87,#514239,11,76,81,o,#ff8000
26,t_bulb3300_dark20\20230514_230638.jpg,6,#581302,6,249,88,#4F4339,14,71,79,o,#ff8000
27,t_bulb3300_dark20\20230514_230618.jpg,7,#521001,6,252,82,#51423A,10,72,81,o,#ff8000
28,t_bulb3300_dark20\20230514_230637.jpg,7,#521101,6,252,82,#4F4336,16,81,79,o,#ff8000
29,t_bulb3300_dark20\20230514_230615.jpg,2,#531101,6,252,83,#4E4333,18,88,78,o,#ff8000
30,t_bulb3300_dark20\20230514_230615.jpg,4,#531201,6,252,83,#4E4333,18,88,78,o,#ff8000
31,t_bulb3300_dark20\20230514_230637.jpg,8,#531101,6,252,83,#4F4336,16,81,79,o,#ff8000
32,t_bulb3300_dark20\20230514_230638.jpg,5,#531101,6,252,83,#4F4339,14,71,79,o,#ff8000
33,t_bulb3300_dark20\20230514_230621.jpg,5,#541101,6,252,84,#52423A,10,75,82,o,#ff8000
34,t_bulb3300_dark20\20230514_230637.jpg,4,#541101,6,252,84,#4F4336,16,81,79,o,#ff8000
35,t_bulb3300_dark20\20230514_230621.jpg,9,#551101,6,252,85,#52423A,10,75,82,o,#ff8000
36,t_bulb3300_dark20\20230514_230637.jpg,3,#581201,6,252,88,#4F4336,16,81,79,o,#ff8000
37,t_bulb3300_dark20\20230514_230621.jpg,2,#48392F,12,89,72,#52423A,10,75,82,w,#ffffff
38,t_bulb3300_dark20\20230514_230633.jpg,7,#45372C,13,92,69,#52423A,10,75,82,w,#ffffff
39,t_bulb3300_dark20\20230514_230620.jpg,6,#4B3E33,14,82,75,#514239,11,76,81,w,#ffffff
40,t_bulb3300_dark20\20230514_230620.jpg,4,#463A2F,14,84,70,#514239,11,76,81,w,#ffffff
41,t_bulb3300_dark20\20230514_230630.jpg,5,#483B30,14,85,72,#504239,12,73,80,w,#ffffff
42,t_bulb3300_dark20\20230514_230616.jpg,3,#4A3D31,14,86,74,#524239,11,78,82,w,#ffffff
43,t_bulb3300_dark20\20230514_230633.jpg,3,#4A3D31,14,86,74,#52423A,10,75,82,w,#ffffff
44,t_bulb3300_dark20\20230514_230623.jpg,1,#46392D,14,91,70,#51423A,10,72,81,w,#ffffff
45,t_bulb3300_dark20\20230514_230616.jpg,7,#45372B,14,96,69,#524239,11,78,82,w,#ffffff
