ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb3500_dark20\20230514_231207.jpg,7,#330300,2,255,51,#6B5C54,10,55,107,r,#ff0000
2,t_bulb3500_dark20\20230514_231209.jpg,1,#340300,2,255,52,#6D5B53,9,61,109,r,#ff0000
3,t_bulb3500_dark20\20230514_231237.jpg,1,#340300,2,255,52,#6C5B53,10,59,108,r,#ff0000
4,t_bulb3500_dark20\20230514_231239.jpg,1,#340300,2,255,52,#6A5C54,11,53,106,r,#ff0000
5,t_bulb3500_dark20\20230514_231239.jpg,7,#340300,2,255,52,#6A5C54,11,53,106,r,#ff0000
6,t_bulb3500_dark20\20230514_231214.jpg,1,#350300,2,255,53,#6C5B53,10,59,108,r,#ff0000
7,t_bulb3500_dark20\20230514_231232.jpg,4,#350300,2,255,53,#6A5C54,11,53,106,r,#ff0000
8,t_bulb3500_dark20\20230514_231235.jpg,2,#350300,2,255,53,#6D5B4D,13,75,109,r,#ff0000
9,t_bulb3500_dark20\20230514_231235.jpg,8,#350300,2,255,53,#6D5B4D,13,75,109,r,#ff0000
10,t_bulb3500_dark20\20230514_231207.jpg,8,#360300,2,255,54,#6B5C54,10,55,107,r,#ff0000
11,t_bulb3500_dark20\20230514_231209.jpg,5,#360300,2,255,54,#6D5B53,9,61,109,r,#ff0000
12,t_bulb3500_dark20\20230514_231230.jpg,5,#370300,2,255,55,#685C55,11,47,104,r,#ff0000
13,t_bulb3500_dark20\20230514_231233.jpg,3,#370300,2,255,55,#6D5B53,9,61,109,r,#ff0000
14,t_bulb3500_dark20\20230514_231207.jpg,2,#380300,2,255,56,#6B5C54,10,55,107,r,#ff0000
15,t_bulb3500_dark20\20230514_231209.jpg,6,#390300,2,255,57,#6D5B53,9,61,109,r,#ff0000
16,t_bulb3500_dark20\20230514_231210.jpg,3,#390300,2,255,57,#6B5C53,11,57,107,r,#ff0000
17,t_bulb3500_dark20\20230514_231216.jpg,6,#390300,2,255,57,#6C5B53,10,59,108,r,#ff0000
18,t_bulb3500_dark20\20230514_231233.jpg,6,#3A0300,2,255,58,#6D5B53,9,61,109,r,#ff0000
19,t_bulb3500_dark20\20230514_231232.jpg,9,#70200B,6,230,112,#6A5C54,11,53,106,o,#ff8000
20,t_bulb3500_dark20\20230514_231216.jpg,9,#77220B,6,231,119,#6C5B53,10,59,108,o,#ff8000
21,t_bulb3500_dark20\20230514_231209.jpg,3,#711E09,6,235,113,#6D5B53,9,61,109,o,#ff8000
22,t_bulb3500_dark20\20230514_231214.jpg,5,#711F09,6,235,113,#6C5B53,10,59,108,o,#ff8000
23,t_bulb3500_dark20\20230514_231216.jpg,3,#762009,6,236,118,#6C5B53,10,59,108,o,#ff8000
24,t_bulb3500_dark20\20230514_231239.jpg,3,#761F09,6,236,118,#6A5C54,11,53,106,o,#ff8000
25,t_bulb3500_dark20\20230514_231207.jpg,6,#792008,6,238,121,#6B5C54,10,55,107,o,#ff8000
26,t_bulb3500_dark20\20230514_231216.jpg,7,#6F1C07,6,239,111,#6C5B53,10,59,108,o,#ff8000
27,t_bulb3500_dark20\20230514_231230.jpg,8,#711C07,6,239,113,#685C55,11,47,104,o,#ff8000
28,t_bulb3500_dark20\20230514_231232.jpg,2,#721D06,6,242,114,#6A5C54,11,53,106,o,#ff8000
29,t_bulb3500_dark20\20230514_231214.jpg,2,#731D06,6,242,115,#6C5B53,10,59,108,o,#ff8000
30,t_bulb3500_dark20\20230514_231237.jpg,6,#76230B,7,231,118,#6C5B53,10,59,108,o,#ff8000
