ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb3500_dark05\20230514_231032.jpg,4,#770601,1,253,119,#C2B2A7,12,35,194,r,#ff0000
2,t_bulb3500_dark05\20230514_231027.jpg,4,#780601,1,253,120,#C4B2A6,12,39,196,r,#ff0000
3,t_bulb3500_dark05\20230514_231023.jpg,9,#5B0400,1,255,91,#A29187,11,42,162,r,#ff0000
4,t_bulb3500_dark05\20230514_231023.jpg,3,#5C0400,1,255,92,#A29187,11,42,162,r,#ff0000
5,t_bulb3500_dark05\20230514_231027.jpg,2,#760500,1,255,118,#C4B2A6,12,39,196,r,#ff0000
6,t_bulb3500_dark05\20230514_231043.jpg,8,#770500,1,255,119,#C4B2A5,13,40,196,r,#ff0000
7,t_bulb3500_dark05\20230514_231040.jpg,5,#790600,1,255,121,#C3B2A8,11,35,195,r,#ff0000
8,t_bulb3500_dark05\20230514_231043.jpg,3,#7A0600,1,255,122,#C4B2A5,13,40,196,r,#ff0000
9,t_bulb3500_dark05\20230514_231030.jpg,3,#7D0600,1,255,125,#C4B2A7,11,38,196,r,#ff0000
10,t_bulb3500_dark05\20230514_231040.jpg,3,#7D0600,1,255,125,#C3B2A8,11,35,195,r,#ff0000
11,t_bulb3500_dark05\20230514_231046.jpg,7,#720600,2,255,114,#C3B2A7,12,37,195,r,#ff0000
12,t_bulb3500_dark05\20230514_231027.jpg,7,#750600,2,255,117,#C4B2A6,12,39,196,r,#ff0000
13,t_bulb3500_dark05\20230514_231040.jpg,8,#750600,2,255,117,#C3B2A8,11,35,195,r,#ff0000
14,t_bulb3500_dark05\20230514_231044.jpg,7,#750600,2,255,117,#C3B2A6,12,38,195,r,#ff0000
15,t_bulb3500_dark05\20230514_231027.jpg,5,#780600,2,255,120,#C4B2A6,12,39,196,r,#ff0000
16,t_bulb3500_dark05\20230514_231030.jpg,2,#780600,2,255,120,#C4B2A7,11,38,196,r,#ff0000
17,t_bulb3500_dark05\20230514_231043.jpg,2,#780600,2,255,120,#C4B2A5,13,40,196,r,#ff0000
18,t_bulb3500_dark05\20230514_231038.jpg,6,#7E0700,2,255,126,#C3B2A7,12,37,195,r,#ff0000
19,t_bulb3500_dark05\20230514_231040.jpg,9,#CC5230,7,195,204,#C3B2A8,11,35,195,o,#ff8000
20,t_bulb3500_dark05\20230514_231041.jpg,6,#D15630,7,196,209,#C3B2A7,12,37,195,o,#ff8000
21,t_bulb3500_dark05\20230514_231038.jpg,9,#D25731,7,196,210,#C3B2A7,12,37,195,o,#ff8000
22,t_bulb3500_dark05\20230514_231032.jpg,7,#C74E2B,7,200,199,#C2B2A7,12,35,194,o,#ff8000
23,t_bulb3500_dark05\20230514_231030.jpg,4,#CC532C,7,200,204,#C4B2A7,11,38,196,o,#ff8000
24,t_bulb3500_dark05\20230514_231038.jpg,4,#CC522C,7,200,204,#C3B2A7,12,37,195,o,#ff8000
25,t_bulb3500_dark05\20230514_231038.jpg,7,#C84E2A,7,201,200,#C3B2A7,12,37,195,o,#ff8000
26,t_bulb3500_dark05\20230514_231038.jpg,3,#D0522C,7,201,208,#C3B2A7,12,37,195,o,#ff8000
27,t_bulb3500_dark05\20230514_231030.jpg,7,#C94D29,7,203,201,#C4B2A7,11,38,196,o,#ff8000
28,t_bulb3500_dark05\20230514_231044.jpg,5,#CC5129,7,204,204,#C3B2A6,12,38,195,o,#ff8000
29,t_bulb3500_dark05\20230514_231043.jpg,4,#CD5028,7,205,205,#C4B2A5,13,40,196,o,#ff8000
30,t_bulb3500_dark05\20230514_231025.jpg,4,#CF5029,7,205,207,#C4B2A5,13,40,196,o,#ff8000
31,t_bulb3500_dark05\20230514_231044.jpg,4,#CF5029,7,205,207,#C3B2A6,12,38,195,o,#ff8000
32,t_bulb3500_dark05\20230514_231027.jpg,1,#C54C26,7,206,197,#C4B2A6,12,39,196,o,#ff8000
33,t_bulb3500_dark05\20230514_231025.jpg,8,#CD4F27,7,206,205,#C4B2A5,13,40,196,o,#ff8000
34,t_bulb3500_dark05\20230514_231023.jpg,5,#AA3B1B,7,215,170,#A29187,11,42,162,o,#ff8000
