ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb2750_dark20\20230515_012026.jpg,1,#310200,1,255,49,#644527,15,156,100,r,#ff0000
2,bulb2750_dark20\20230515_012157.jpg,1,#310200,1,255,49,#63452C,14,142,99,r,#ff0000
3,bulb2750_dark20\20230515_011459.jpg,8,#320200,1,255,50,#64452B,14,145,100,r,#ff0000
4,bulb2750_dark20\20230515_011551.jpg,8,#320200,1,255,50,#644529,14,150,100,r,#ff0000
5,bulb2750_dark20\20230515_011614.jpg,1,#320200,1,255,50,#66442B,13,148,102,r,#ff0000
6,bulb2750_dark20\20230515_011706.jpg,1,#320200,1,255,50,#664429,13,153,102,r,#ff0000
7,bulb2750_dark20\20230515_011708.jpg,2,#320200,1,255,50,#644529,14,150,100,r,#ff0000
8,bulb2750_dark20\20230515_011724.jpg,2,#320200,1,255,50,#644526,15,158,100,r,#ff0000
9,bulb2750_dark20\20230515_011736.jpg,8,#320200,1,255,50,#64452C,13,143,100,r,#ff0000
10,bulb2750_dark20\20230515_011812.jpg,1,#320200,1,255,50,#644527,15,156,100,r,#ff0000
11,bulb2750_dark20\20230515_011815.jpg,2,#320200,1,255,50,#664524,15,165,102,r,#ff0000
12,bulb2750_dark20\20230515_011831.jpg,1,#320200,1,255,50,#654529,14,151,101,r,#ff0000
13,bulb2750_dark20\20230515_011847.jpg,2,#320200,1,255,50,#654527,15,157,101,r,#ff0000
14,bulb2750_dark20\20230515_011902.jpg,2,#320200,1,255,50,#654526,15,159,101,r,#ff0000
15,bulb2750_dark20\20230515_011913.jpg,8,#320200,1,255,50,#654527,15,157,101,r,#ff0000
16,bulb2750_dark20\20230515_011921.jpg,1,#320200,1,255,50,#644527,15,156,100,r,#ff0000
17,bulb2750_dark20\20230515_012045.jpg,1,#320200,1,255,50,#64452C,13,143,100,r,#ff0000
18,bulb2750_dark20\20230515_012052.jpg,2,#320200,1,255,50,#654528,14,154,101,r,#ff0000
19,bulb2750_dark20\20230515_012052.jpg,8,#320200,1,255,50,#654528,14,154,101,r,#ff0000
20,bulb2750_dark20\20230515_012114.jpg,1,#320200,1,255,50,#654528,14,154,101,r,#ff0000
21,bulb2750_dark20\20230515_011517.jpg,4,#330200,1,255,51,#64452B,14,145,100,r,#ff0000
22,bulb2750_dark20\20230515_011557.jpg,4,#330200,1,255,51,#654528,14,154,101,r,#ff0000
23,bulb2750_dark20\20230515_011632.jpg,1,#330200,1,255,51,#654528,14,154,101,r,#ff0000
24,bulb2750_dark20\20230515_011828.jpg,2,#330200,1,255,51,#65442A,13,149,101,r,#ff0000
25,bulb2750_dark20\20230515_011857.jpg,1,#330200,1,255,51,#66442A,13,150,102,r,#ff0000
26,bulb2750_dark20\20230515_011913.jpg,2,#330200,1,255,51,#654527,15,157,101,r,#ff0000
27,bulb2750_dark20\20230515_011913.jpg,4,#330200,1,255,51,#654527,15,157,101,r,#ff0000
28,bulb2750_dark20\20230515_012023.jpg,1,#330200,1,255,51,#644529,14,150,100,r,#ff0000
29,bulb2750_dark20\20230515_012051.jpg,1,#330200,1,255,51,#654527,15,157,101,r,#ff0000
30,bulb2750_dark20\20230515_012119.jpg,7,#2F0300,2,255,47,#64452A,14,148,100,r,#ff0000
31,bulb2750_dark20\20230515_011538.jpg,1,#300300,2,255,48,#644527,15,156,100,r,#ff0000
32,bulb2750_dark20\20230515_011551.jpg,7,#300300,2,255,48,#644529,14,150,100,r,#ff0000
33,bulb2750_dark20\20230515_011628.jpg,7,#300300,2,255,48,#63452C,14,142,99,r,#ff0000
34,bulb2750_dark20\20230515_011810.jpg,7,#300300,2,255,48,#64452B,14,145,100,r,#ff0000
35,bulb2750_dark20\20230515_012004.jpg,7,#300300,2,255,48,#654528,14,154,101,r,#ff0000
36,bulb2750_dark20\20230515_012047.jpg,7,#300300,2,255,48,#66452A,14,150,102,r,#ff0000
37,bulb2750_dark20\20230515_012112.jpg,7,#300300,2,255,48,#66452A,14,150,102,r,#ff0000
38,bulb2750_dark20\20230515_012205.jpg,7,#300300,2,255,48,#644529,14,150,100,r,#ff0000
39,bulb2750_dark20\20230515_011459.jpg,1,#310300,2,255,49,#64452B,14,145,100,r,#ff0000
40,bulb2750_dark20\20230515_011517.jpg,7,#310300,2,255,49,#64452B,14,145,100,r,#ff0000
41,bulb2750_dark20\20230515_011702.jpg,7,#310300,2,255,49,#644528,15,153,100,r,#ff0000
42,bulb2750_dark20\20230515_011704.jpg,1,#310300,2,255,49,#644528,15,153,100,r,#ff0000
43,bulb2750_dark20\20230515_011734.jpg,7,#310300,2,255,49,#664526,15,160,102,r,#ff0000
44,bulb2750_dark20\20230515_011759.jpg,1,#310300,2,255,49,#654527,15,157,101,r,#ff0000
45,bulb2750_dark20\20230515_011828.jpg,1,#310300,2,255,49,#65442A,13,149,101,r,#ff0000
46,bulb2750_dark20\20230515_011829.jpg,1,#310300,2,255,49,#644529,14,150,100,r,#ff0000
47,bulb2750_dark20\20230515_011904.jpg,7,#310300,2,255,49,#65452A,14,149,101,r,#ff0000
48,bulb2750_dark20\20230515_011914.jpg,7,#310300,2,255,49,#654529,14,151,101,r,#ff0000
49,bulb2750_dark20\20230515_011938.jpg,7,#310300,2,255,49,#654529,14,151,101,r,#ff0000
50,bulb2750_dark20\20230515_012021.jpg,7,#310300,2,255,49,#65452D,13,141,101,r,#ff0000
51,bulb2750_dark20\20230515_012125.jpg,8,#310300,2,255,49,#634629,15,149,99,r,#ff0000
52,bulb2750_dark20\20230515_012133.jpg,7,#310300,2,255,49,#67442B,13,149,103,r,#ff0000
53,bulb2750_dark20\20230515_012150.jpg,1,#310300,2,255,49,#66452C,13,145,102,r,#ff0000
54,bulb2750_dark20\20230515_011459.jpg,7,#320300,2,255,50,#64452B,14,145,100,r,#ff0000
55,bulb2750_dark20\20230515_011514.jpg,2,#320300,2,255,50,#65442A,13,149,101,r,#ff0000
56,bulb2750_dark20\20230515_011542.jpg,2,#320300,2,255,50,#644527,15,156,100,r,#ff0000
