ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb2800_dark05\20230514_224732.jpg,8,#6D0500,1,255,109,#BF9276,12,97,191,r,#ff0000
2,t_bulb2800_dark05\20230514_224732.jpg,7,#6E0500,1,255,110,#BF9276,12,97,191,r,#ff0000
3,t_bulb2800_dark05\20230514_224733.jpg,1,#700500,1,255,112,#C09271,13,105,192,r,#ff0000
4,t_bulb2800_dark05\20230514_224733.jpg,8,#700500,1,255,112,#C09271,13,105,192,r,#ff0000
5,t_bulb2800_dark05\20230514_224732.jpg,4,#710500,1,255,113,#BF9276,12,97,191,r,#ff0000
6,t_bulb2800_dark05\20230514_224754.jpg,4,#710500,1,255,113,#BF926B,14,112,191,r,#ff0000
7,t_bulb2800_dark05\20230514_224756.jpg,1,#710500,1,255,113,#C19173,12,103,193,r,#ff0000
8,t_bulb2800_dark05\20230514_224758.jpg,2,#710500,1,255,113,#BF9273,12,101,191,r,#ff0000
9,t_bulb2800_dark05\20230514_224749.jpg,2,#730500,1,255,115,#C29173,11,104,194,r,#ff0000
10,t_bulb2800_dark05\20230514_224742.jpg,5,#740500,1,255,116,#C19173,12,103,193,r,#ff0000
11,t_bulb2800_dark05\20230514_224751.jpg,4,#740500,1,255,116,#C19274,12,102,193,r,#ff0000
12,t_bulb2800_dark05\20230514_224733.jpg,9,#750500,1,255,117,#C09271,13,105,192,r,#ff0000
13,t_bulb2800_dark05\20230514_224737.jpg,3,#750500,1,255,117,#C29170,12,108,194,r,#ff0000
14,t_bulb2800_dark05\20230514_224749.jpg,5,#750500,1,255,117,#C29173,11,104,194,r,#ff0000
15,t_bulb2800_dark05\20230514_224752.jpg,9,#7A0600,1,255,122,#C29170,12,108,194,r,#ff0000
16,t_bulb2800_dark05\20230514_224758.jpg,3,#750600,2,255,117,#BF9273,12,101,191,r,#ff0000
