ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb2750_dark10\20230514_004254.jpg,8,#4A0200,1,255,74,#B27E5E,11,120,178,r,#ff0000
2,bulb2750_dark10\20230514_004112.jpg,8,#4B0200,1,255,75,#B47D5C,11,125,180,r,#ff0000
3,bulb2750_dark10\20230514_004313.jpg,9,#4B0200,1,255,75,#B47D5D,11,123,180,r,#ff0000
4,bulb2750_dark10\20230514_004422.jpg,9,#4B0200,1,255,75,#B37D5C,11,124,179,r,#ff0000
5,bulb2750_dark10\20230514_004437.jpg,8,#4B0200,1,255,75,#B27E5A,12,126,178,r,#ff0000
6,bulb2750_dark10\20230514_004640.jpg,8,#4B0200,1,255,75,#B37D5B,12,125,179,r,#ff0000
7,bulb2750_dark10\20230514_004700.jpg,9,#4B0200,1,255,75,#B47E5E,11,122,180,r,#ff0000
8,bulb2750_dark10\20230514_004832.jpg,9,#4B0200,1,255,75,#B37D58,12,130,179,r,#ff0000
9,bulb2750_dark10\20230514_004112.jpg,7,#4C0200,1,255,76,#B47D5C,11,125,180,r,#ff0000
10,bulb2750_dark10\20230514_004116.jpg,8,#4C0200,1,255,76,#B37E5D,12,123,179,r,#ff0000
11,bulb2750_dark10\20230514_004133.jpg,9,#4C0200,1,255,76,#B47D59,12,129,180,r,#ff0000
12,bulb2750_dark10\20230514_004356.jpg,9,#4C0200,1,255,76,#B57C59,11,130,181,r,#ff0000
13,bulb2750_dark10\20230514_004414.jpg,7,#4C0200,1,255,76,#B47D60,10,119,180,r,#ff0000
14,bulb2750_dark10\20230514_004437.jpg,7,#4C0200,1,255,76,#B27E5A,12,126,178,r,#ff0000
15,bulb2750_dark10\20230514_004502.jpg,7,#4C0200,1,255,76,#B37E5D,12,123,179,r,#ff0000
16,bulb2750_dark10\20230514_004516.jpg,7,#4C0200,1,255,76,#B47D5D,11,123,180,r,#ff0000
17,bulb2750_dark10\20230514_004608.jpg,7,#4C0200,1,255,76,#B47D5F,11,120,180,r,#ff0000
18,bulb2750_dark10\20230514_004618.jpg,8,#4C0200,1,255,76,#B57D5D,11,124,181,r,#ff0000
19,bulb2750_dark10\20230514_004752.jpg,7,#4C0200,1,255,76,#B57D58,12,131,181,r,#ff0000
20,bulb2750_dark10\20230514_004756.jpg,7,#4C0200,1,255,76,#B57C59,11,130,181,r,#ff0000
21,bulb2750_dark10\20230514_004813.jpg,8,#4C0200,1,255,76,#B47D57,12,132,180,r,#ff0000
22,bulb2750_dark10\20230514_004904.jpg,7,#4C0200,1,255,76,#B47D5B,11,126,180,r,#ff0000
23,bulb2750_dark10\20230514_005000.jpg,8,#4C0200,1,255,76,#B47D5B,11,126,180,r,#ff0000
24,bulb2750_dark10\20230514_004107.jpg,9,#4D0200,1,255,77,#B47E58,12,130,180,r,#ff0000
25,bulb2750_dark10\20230514_004129.jpg,9,#4D0200,1,255,77,#B47D58,12,130,180,r,#ff0000
26,bulb2750_dark10\20230514_004218.jpg,7,#4D0200,1,255,77,#B47D5D,11,123,180,r,#ff0000
27,bulb2750_dark10\20230514_004254.jpg,9,#4D0200,1,255,77,#B27E5E,11,120,178,r,#ff0000
28,bulb2750_dark10\20230514_004324.jpg,8,#4D0200,1,255,77,#B47D57,12,132,180,r,#ff0000
29,bulb2750_dark10\20230514_004423.jpg,8,#4D0200,1,255,77,#B37D5A,12,127,179,r,#ff0000
30,bulb2750_dark10\20230514_004443.jpg,8,#4D0200,1,255,77,#B77C5C,11,127,183,r,#ff0000
31,bulb2750_dark10\20230514_004443.jpg,9,#4D0200,1,255,77,#B77C5C,11,127,183,r,#ff0000
32,bulb2750_dark10\20230514_004620.jpg,7,#4D0200,1,255,77,#B47D5B,11,126,180,r,#ff0000
33,bulb2750_dark10\20230514_004624.jpg,7,#4D0200,1,255,77,#B47D5A,12,128,180,r,#ff0000
34,bulb2750_dark10\20230514_004711.jpg,8,#4D0200,1,255,77,#B57C5E,10,123,181,r,#ff0000
35,bulb2750_dark10\20230514_004720.jpg,7,#4D0200,1,255,77,#B47D5E,11,122,180,r,#ff0000
36,bulb2750_dark10\20230514_004748.jpg,7,#4D0200,1,255,77,#B47D5D,11,123,180,r,#ff0000
37,bulb2750_dark10\20230514_004752.jpg,8,#4D0200,1,255,77,#B57D58,12,131,181,r,#ff0000
38,bulb2750_dark10\20230514_004832.jpg,7,#4D0200,1,255,77,#B37D58,12,130,179,r,#ff0000
39,bulb2750_dark10\20230514_004834.jpg,8,#4D0200,1,255,77,#B47D59,12,129,180,r,#ff0000
40,bulb2750_dark10\20230514_004927.jpg,8,#4D0200,1,255,77,#B47E5B,12,126,180,r,#ff0000
41,bulb2750_dark10\20230514_004940.jpg,9,#4D0200,1,255,77,#B57D58,12,131,181,r,#ff0000
42,bulb2750_dark10\20230514_004947.jpg,7,#4D0200,1,255,77,#B47D5A,12,128,180,r,#ff0000
43,bulb2750_dark10\20230514_004956.jpg,8,#4D0200,1,255,77,#B37E5E,11,121,179,r,#ff0000
44,bulb2750_dark10\20230514_005004.jpg,9,#4D0200,1,255,77,#B47E5A,12,128,180,r,#ff0000
45,bulb2750_dark10\20230514_004220.jpg,7,#4E0200,1,255,78,#B67C59,11,130,182,r,#ff0000
46,bulb2750_dark10\20230514_004458.jpg,7,#4E0200,1,255,78,#B47D5A,12,128,180,r,#ff0000
47,bulb2750_dark10\20230514_004520.jpg,8,#4E0200,1,255,78,#B27E5B,12,125,178,r,#ff0000
48,bulb2750_dark10\20230514_004523.jpg,8,#4E0200,1,255,78,#B67C59,11,130,182,r,#ff0000
49,bulb2750_dark10\20230514_004527.jpg,7,#4E0200,1,255,78,#B37D59,12,128,179,r,#ff0000
50,bulb2750_dark10\20230514_004536.jpg,9,#4E0200,1,255,78,#B47D5E,11,122,180,r,#ff0000
51,bulb2750_dark10\20230514_004702.jpg,9,#4E0200,1,255,78,#B67D58,12,132,182,r,#ff0000
52,bulb2750_dark10\20230514_004709.jpg,8,#4E0200,1,255,78,#B37D5E,11,121,179,r,#ff0000
53,bulb2750_dark10\20230514_004805.jpg,8,#4E0200,1,255,78,#B57D5A,12,128,181,r,#ff0000
54,bulb2750_dark10\20230514_004140.jpg,8,#4F0200,1,255,79,#B47D5E,11,122,180,r,#ff0000
55,bulb2750_dark10\20230514_004304.jpg,8,#4F0200,1,255,79,#B47D5B,11,126,180,r,#ff0000
56,bulb2750_dark10\20230514_004354.jpg,9,#4F0200,1,255,79,#B27E5C,12,123,178,r,#ff0000
57,bulb2750_dark10\20230514_004506.jpg,8,#4F0200,1,255,79,#B57D5B,11,127,181,r,#ff0000
58,bulb2750_dark10\20230514_004525.jpg,7,#4F0200,1,255,79,#B57D5C,11,125,181,r,#ff0000
59,bulb2750_dark10\20230514_004640.jpg,9,#4F0200,1,255,79,#B37D5B,12,125,179,r,#ff0000
60,bulb2750_dark10\20230514_004732.jpg,7,#4F0200,1,255,79,#B47D5C,11,125,180,r,#ff0000
61,bulb2750_dark10\20230514_004900.jpg,8,#4F0200,1,255,79,#B47D5B,11,126,180,r,#ff0000
62,bulb2750_dark10\20230514_004158.jpg,7,#500200,1,255,80,#B67C59,11,130,182,r,#ff0000
63,bulb2750_dark10\20230514_004258.jpg,7,#500300,1,255,80,#B97B59,11,132,185,r,#ff0000
64,bulb2750_dark10\20230514_004335.jpg,9,#500200,1,255,80,#B57D58,12,131,181,r,#ff0000
65,bulb2750_dark10\20230514_004805.jpg,9,#500300,1,255,80,#B57D5A,12,128,181,r,#ff0000
66,bulb2750_dark10\20230514_004828.jpg,9,#500300,1,255,80,#B57D5C,11,125,181,r,#ff0000
67,bulb2750_dark10\20230514_004222.jpg,9,#510300,1,255,81,#B67C58,11,132,182,r,#ff0000
68,bulb2750_dark10\20230514_004317.jpg,9,#510300,1,255,81,#B67C59,11,130,182,r,#ff0000
69,bulb2750_dark10\20230514_004116.jpg,5,#550300,1,255,85,#B37E5D,12,123,179,r,#ff0000
70,bulb2750_dark10\20230514_004313.jpg,5,#550300,1,255,85,#B47D5D,11,123,180,r,#ff0000
71,bulb2750_dark10\20230514_004333.jpg,5,#550300,1,255,85,#B07F5D,12,120,176,r,#ff0000
72,bulb2750_dark10\20230514_004728.jpg,6,#550300,1,255,85,#B37E5F,11,120,179,r,#ff0000
73,bulb2750_dark10\20230514_004826.jpg,5,#550300,1,255,85,#B37D5C,11,124,179,r,#ff0000
74,bulb2750_dark10\20230514_004838.jpg,6,#550300,1,255,85,#B27E5F,11,119,178,r,#ff0000
75,bulb2750_dark10\20230514_004116.jpg,6,#560300,1,255,86,#B37E5D,12,123,179,r,#ff0000
76,bulb2750_dark10\20230514_004132.jpg,6,#560300,1,255,86,#B47D5A,12,128,180,r,#ff0000
77,bulb2750_dark10\20230514_004133.jpg,5,#560300,1,255,86,#B47D59,12,129,180,r,#ff0000
78,bulb2750_dark10\20230514_004152.jpg,6,#560300,1,255,86,#B47D59,12,129,180,r,#ff0000
79,bulb2750_dark10\20230514_004214.jpg,6,#560300,1,255,86,#B47D5B,11,126,180,r,#ff0000
80,bulb2750_dark10\20230514_004224.jpg,5,#560300,1,255,86,#B47D5A,12,128,180,r,#ff0000
81,bulb2750_dark10\20230514_004315.jpg,4,#560300,1,255,86,#B47D5A,12,128,180,r,#ff0000
82,bulb2750_dark10\20230514_004354.jpg,6,#560300,1,255,86,#B27E5C,12,123,178,r,#ff0000
83,bulb2750_dark10\20230514_004356.jpg,5,#560300,1,255,86,#B57C59,11,130,181,r,#ff0000
84,bulb2750_dark10\20230514_004422.jpg,6,#560300,1,255,86,#B37D5C,11,124,179,r,#ff0000
85,bulb2750_dark10\20230514_004441.jpg,5,#560300,1,255,86,#B37D5B,12,125,179,r,#ff0000
