ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,t_bulb6200_dark15\20230515_005729.jpg,7,#280201,1,249,40,#4F6C84,104,102,132,r,#ff0000
2,t_bulb6200_dark15\20230515_005732.jpg,7,#280201,1,249,40,#4F6C81,103,99,129,r,#ff0000
3,t_bulb6200_dark15\20230515_005703.jpg,7,#290201,1,249,41,#496D86,102,116,134,r,#ff0000
4,t_bulb6200_dark15\20230515_005707.jpg,7,#290201,1,249,41,#4F6C83,103,101,131,r,#ff0000
5,t_bulb6200_dark15\20230515_005711.jpg,5,#2B0301,1,249,43,#4D6C84,103,106,132,r,#ff0000
6,t_bulb6200_dark15\20230515_005729.jpg,5,#2B0201,1,249,43,#4F6C84,104,102,132,r,#ff0000
7,t_bulb6200_dark15\20230515_005705.jpg,2,#2C0301,1,249,44,#4E6C8A,105,111,138,r,#ff0000
8,t_bulb6200_dark15\20230515_005725.jpg,9,#2D0301,1,249,45,#4A6D84,102,112,132,r,#ff0000
9,t_bulb6200_dark15\20230515_005731.jpg,2,#2D0301,1,249,45,#516C88,105,103,136,r,#ff0000
10,t_bulb6200_dark15\20230515_005703.jpg,3,#2E0201,1,249,46,#496D86,102,116,134,r,#ff0000
11,t_bulb6200_dark15\20230515_005703.jpg,6,#2E0201,1,249,46,#496D86,102,116,134,r,#ff0000
12,t_bulb6200_dark15\20230515_005729.jpg,3,#2E0301,1,249,46,#4F6C84,104,102,132,r,#ff0000
13,t_bulb6200_dark15\20230515_005711.jpg,1,#290200,1,255,41,#4D6C84,103,106,132,r,#ff0000
14,t_bulb6200_dark15\20230515_005707.jpg,8,#2A0200,1,255,42,#4F6C83,103,101,131,r,#ff0000
15,t_bulb6200_dark15\20230515_005725.jpg,8,#2A0200,1,255,42,#4A6D84,102,112,132,r,#ff0000
16,t_bulb6200_dark15\20230515_005726.jpg,2,#2A0200,1,255,42,#4B6D86,103,112,134,r,#ff0000
17,t_bulb6200_dark15\20230515_005729.jpg,4,#2B0200,1,255,43,#4F6C84,104,102,132,r,#ff0000
18,t_bulb6200_dark15\20230515_005707.jpg,2,#2C0200,1,255,44,#4F6C83,103,101,131,r,#ff0000
19,t_bulb6200_dark15\20230515_005723.jpg,6,#7B2C0E,8,226,123,#4F6C89,105,108,137,o,#ff8000
20,t_bulb6200_dark15\20230515_005723.jpg,3,#75280D,8,227,117,#4F6C89,105,108,137,o,#ff8000
21,t_bulb6200_dark15\20230515_005705.jpg,5,#75290B,8,231,117,#4E6C8A,105,111,138,o,#ff8000
22,t_bulb6200_dark15\20230515_005731.jpg,4,#78280B,8,232,120,#516C88,105,103,136,o,#ff8000
23,t_bulb6200_dark15\20230515_005731.jpg,7,#74260A,8,233,116,#516C88,105,103,136,o,#ff8000
24,t_bulb6200_dark15\20230515_005707.jpg,9,#7C2A0A,8,234,124,#4F6C83,103,101,131,o,#ff8000
25,t_bulb6200_dark15\20230515_005703.jpg,9,#792B0C,9,230,121,#496D86,102,116,134,o,#ff8000
