ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb2500_dark10\20230514_003148.jpg,7,#4F0300,1,255,79,#BA7548,12,156,186,r,#ff0000
2,bulb2500_dark10\20230514_003413.jpg,9,#4F0300,1,255,79,#BB754A,11,154,187,r,#ff0000
3,bulb2500_dark10\20230514_003500.jpg,8,#4F0300,1,255,79,#BB754D,11,150,187,r,#ff0000
4,bulb2500_dark10\20230514_003646.jpg,7,#4F0300,1,255,79,#BA754D,11,149,186,r,#ff0000
5,bulb2500_dark10\20230514_003117.jpg,8,#500300,1,255,80,#BC7449,11,156,188,r,#ff0000
6,bulb2500_dark10\20230514_003117.jpg,9,#500300,1,255,80,#BC7449,11,156,188,r,#ff0000
7,bulb2500_dark10\20230514_003135.jpg,8,#500300,1,255,80,#BC744B,11,153,188,r,#ff0000
8,bulb2500_dark10\20230514_003215.jpg,8,#500300,1,255,80,#BC754E,11,149,188,r,#ff0000
9,bulb2500_dark10\20230514_003233.jpg,9,#500300,1,255,80,#BD744B,11,154,189,r,#ff0000
10,bulb2500_dark10\20230514_003310.jpg,7,#500300,1,255,80,#BB7549,12,155,187,r,#ff0000
11,bulb2500_dark10\20230514_003315.jpg,9,#500300,1,255,80,#BD744A,11,155,189,r,#ff0000
12,bulb2500_dark10\20230514_003402.jpg,9,#500300,1,255,80,#BC744B,11,153,188,r,#ff0000
13,bulb2500_dark10\20230514_003411.jpg,7,#500300,1,255,80,#BA754C,11,151,186,r,#ff0000
14,bulb2500_dark10\20230514_003441.jpg,7,#500300,1,255,80,#BC744A,11,155,188,r,#ff0000
15,bulb2500_dark10\20230514_003522.jpg,7,#500300,1,255,80,#BB754C,11,151,187,r,#ff0000
16,bulb2500_dark10\20230514_003530.jpg,7,#500300,1,255,80,#BC754A,11,155,188,r,#ff0000
17,bulb2500_dark10\20230514_003530.jpg,8,#500300,1,255,80,#BC754A,11,155,188,r,#ff0000
18,bulb2500_dark10\20230514_003544.jpg,9,#500300,1,255,80,#BC744A,11,155,188,r,#ff0000
19,bulb2500_dark10\20230514_003603.jpg,7,#500300,1,255,80,#BB754C,11,151,187,r,#ff0000
20,bulb2500_dark10\20230514_003634.jpg,9,#500300,1,255,80,#BC754B,11,153,188,r,#ff0000
21,bulb2500_dark10\20230514_003716.jpg,8,#500300,1,255,80,#BC754B,11,153,188,r,#ff0000
22,bulb2500_dark10\20230514_003732.jpg,9,#500300,1,255,80,#BC7449,11,156,188,r,#ff0000
23,bulb2500_dark10\20230514_003746.jpg,9,#500300,1,255,80,#BC754C,11,152,188,r,#ff0000
24,bulb2500_dark10\20230514_003848.jpg,8,#500300,1,255,80,#BC754D,11,151,188,r,#ff0000
25,bulb2500_dark10\20230514_003910.jpg,8,#500300,1,255,80,#BB754D,11,150,187,r,#ff0000
26,bulb2500_dark10\20230514_003915.jpg,7,#500300,1,255,80,#BD7549,11,156,189,r,#ff0000
27,bulb2500_dark10\20230514_003915.jpg,8,#500300,1,255,80,#BD7549,11,156,189,r,#ff0000
28,bulb2500_dark10\20230514_003916.jpg,8,#500300,1,255,80,#BD754A,11,155,189,r,#ff0000
29,bulb2500_dark10\20230514_003051.jpg,7,#510300,1,255,81,#BD7449,11,156,189,r,#ff0000
30,bulb2500_dark10\20230514_003117.jpg,7,#510300,1,255,81,#BC7449,11,156,188,r,#ff0000
31,bulb2500_dark10\20230514_003135.jpg,7,#510300,1,255,81,#BC744B,11,153,188,r,#ff0000
32,bulb2500_dark10\20230514_003152.jpg,7,#510300,1,255,81,#BD7449,11,156,189,r,#ff0000
33,bulb2500_dark10\20230514_003152.jpg,8,#510300,1,255,81,#BD7449,11,156,189,r,#ff0000
34,bulb2500_dark10\20230514_003204.jpg,7,#510300,1,255,81,#BD744A,11,155,189,r,#ff0000
35,bulb2500_dark10\20230514_003206.jpg,7,#510300,1,255,81,#BD7447,11,159,189,r,#ff0000
36,bulb2500_dark10\20230514_003230.jpg,9,#510300,1,255,81,#BD744A,11,155,189,r,#ff0000
37,bulb2500_dark10\20230514_003319.jpg,7,#510300,1,255,81,#BD744B,11,154,189,r,#ff0000
38,bulb2500_dark10\20230514_003335.jpg,7,#510300,1,255,81,#BD7449,11,156,189,r,#ff0000
39,bulb2500_dark10\20230514_003338.jpg,7,#510300,1,255,81,#BD744A,11,155,189,r,#ff0000
40,bulb2500_dark10\20230514_003356.jpg,8,#510300,1,255,81,#BD7449,11,156,189,r,#ff0000
41,bulb2500_dark10\20230514_003400.jpg,7,#510300,1,255,81,#BC7449,11,156,188,r,#ff0000
42,bulb2500_dark10\20230514_003449.jpg,9,#510300,1,255,81,#BE7449,11,157,190,r,#ff0000
43,bulb2500_dark10\20230514_003504.jpg,8,#510300,1,255,81,#BE734B,10,154,190,r,#ff0000
44,bulb2500_dark10\20230514_003525.jpg,9,#510300,1,255,81,#BD7549,11,156,189,r,#ff0000
45,bulb2500_dark10\20230514_003542.jpg,8,#510300,1,255,81,#BC754A,11,155,188,r,#ff0000
46,bulb2500_dark10\20230514_003607.jpg,8,#510300,1,255,81,#BD744B,11,154,189,r,#ff0000
47,bulb2500_dark10\20230514_003628.jpg,9,#510300,1,255,81,#BD7449,11,156,189,r,#ff0000
48,bulb2500_dark10\20230514_003655.jpg,9,#510300,1,255,81,#BB754C,11,151,187,r,#ff0000
49,bulb2500_dark10\20230514_003714.jpg,9,#510300,1,255,81,#BE7448,11,158,190,r,#ff0000
50,bulb2500_dark10\20230514_003727.jpg,7,#510300,1,255,81,#BB754A,11,154,187,r,#ff0000
51,bulb2500_dark10\20230514_003802.jpg,8,#510300,1,255,81,#BD7447,11,159,189,r,#ff0000
52,bulb2500_dark10\20230514_003812.jpg,7,#510300,1,255,81,#BD754A,11,155,189,r,#ff0000
53,bulb2500_dark10\20230514_003829.jpg,8,#510300,1,255,81,#BB7549,12,155,187,r,#ff0000
54,bulb2500_dark10\20230514_003837.jpg,9,#510300,1,255,81,#BD7449,11,156,189,r,#ff0000
55,bulb2500_dark10\20230514_003854.jpg,9,#510300,1,255,81,#BD744A,11,155,189,r,#ff0000
56,bulb2500_dark10\20230514_003022.jpg,7,#520300,1,255,82,#BD744B,11,154,189,r,#ff0000
57,bulb2500_dark10\20230514_003145.jpg,7,#520300,1,255,82,#BD744B,11,154,189,r,#ff0000
58,bulb2500_dark10\20230514_003156.jpg,8,#520300,1,255,82,#BC7447,12,159,188,r,#ff0000
59,bulb2500_dark10\20230514_003226.jpg,8,#520300,1,255,82,#BC744C,11,152,188,r,#ff0000
60,bulb2500_dark10\20230514_003233.jpg,7,#520300,1,255,82,#BD744B,11,154,189,r,#ff0000
61,bulb2500_dark10\20230514_003419.jpg,8,#520300,1,255,82,#BD744B,11,154,189,r,#ff0000
62,bulb2500_dark10\20230514_003651.jpg,8,#520300,1,255,82,#BD7447,11,159,189,r,#ff0000
63,bulb2500_dark10\20230514_003909.jpg,7,#520300,1,255,82,#BD7448,11,158,189,r,#ff0000
64,bulb2500_dark10\20230514_003918.jpg,9,#520300,1,255,82,#BD7448,11,158,189,r,#ff0000
65,bulb2500_dark10\20230514_003213.jpg,9,#530300,1,255,83,#BA754D,11,149,186,r,#ff0000
66,bulb2500_dark10\20230514_003229.jpg,7,#530300,1,255,83,#BC744B,11,153,188,r,#ff0000
67,bulb2500_dark10\20230514_003315.jpg,7,#530300,1,255,83,#BD744A,11,155,189,r,#ff0000
68,bulb2500_dark10\20230514_003625.jpg,9,#530300,1,255,83,#BD744A,11,155,189,r,#ff0000
69,bulb2500_dark10\20230514_003653.jpg,9,#530300,1,255,83,#BC744D,11,151,188,r,#ff0000
70,bulb2500_dark10\20230514_003727.jpg,8,#530300,1,255,83,#BB754A,11,154,187,r,#ff0000
71,bulb2500_dark10\20230514_003750.jpg,9,#530300,1,255,83,#BD7448,11,158,189,r,#ff0000
72,bulb2500_dark10\20230514_003716.jpg,9,#540300,1,255,84,#BC754B,11,153,188,r,#ff0000
73,bulb2500_dark10\20230514_003851.jpg,9,#550300,1,255,85,#BD744C,11,152,189,r,#ff0000
74,bulb2500_dark10\20230514_003354.jpg,5,#590300,1,255,89,#BA7548,12,156,186,r,#ff0000
75,bulb2500_dark10\20230514_003019.jpg,5,#5A0300,1,255,90,#B97649,12,154,185,r,#ff0000
