ID,IMAGE_NAME,FIELD,COLOR_RGB,H,S,V,BACKGROUND_RGB,BH,BS,BV,CHOSEN_COLOR_NAME,CHOSEN_COLOR_VALUE
1,bulb6500_dark00\20230330_234442.jpg,9,#620708,0,237,98,#AED1E9,102,65,233,r,#ff0000
2,bulb6500_dark00\20230330_233034.jpg,8,#610607,0,239,97,#AAD3EA,101,70,234,r,#ff0000
3,bulb6500_dark00\20230330_233144.jpg,8,#610607,0,239,97,#A8D3EA,100,72,234,r,#ff0000
4,bulb6500_dark00\20230330_233633.jpg,8,#610607,0,239,97,#A8D3E9,100,71,233,r,#ff0000
5,bulb6500_dark00\20230330_234000.jpg,8,#610607,0,239,97,#ABD3E9,101,68,233,r,#ff0000
6,bulb6500_dark00\20230330_234349.jpg,9,#610607,0,239,97,#ACD1E8,102,66,232,r,#ff0000
7,bulb6500_dark00\20230330_233812.jpg,9,#620607,0,239,98,#A2C9DF,101,70,223,r,#ff0000
8,bulb6500_dark00\20230330_234202.jpg,9,#620607,0,239,98,#A8D2E7,100,70,231,r,#ff0000
9,bulb6500_dark00\20230330_233045.jpg,9,#630607,0,240,99,#A3CBE1,101,70,225,r,#ff0000
10,bulb6500_dark00\20230330_233330.jpg,8,#600505,0,242,96,#A4CEE4,100,72,228,r,#ff0000
11,bulb6500_dark00\20230330_234142.jpg,8,#600506,0,242,96,#9EC6DC,101,72,220,r,#ff0000
12,bulb6500_dark00\20230330_234303.jpg,8,#600506,0,242,96,#ABD2E9,101,68,233,r,#ff0000
13,bulb6500_dark00\20230330_233142.jpg,8,#610506,0,242,97,#ACD3EA,101,68,234,r,#ff0000
14,bulb6500_dark00\20230330_233548.jpg,8,#610506,0,242,97,#9EC4DB,101,71,219,r,#ff0000
15,bulb6500_dark00\20230330_234349.jpg,8,#610506,0,242,97,#ACD1E8,102,66,232,r,#ff0000
16,bulb6500_dark00\20230330_234444.jpg,8,#610506,0,242,97,#AED1E9,102,65,233,r,#ff0000
17,bulb6500_dark00\20230330_233443.jpg,8,#620506,0,242,98,#ADD1E8,102,65,232,r,#ff0000
18,bulb6500_dark00\20230330_233840.jpg,8,#620506,0,242,98,#AAD3E8,100,68,232,r,#ff0000
19,bulb6500_dark00\20230330_233938.jpg,8,#620506,0,242,98,#ADD2E9,102,66,233,r,#ff0000
20,bulb6500_dark00\20230330_234224.jpg,8,#620505,0,242,98,#ACCDE3,102,62,227,r,#ff0000
21,bulb6500_dark00\20230330_234337.jpg,8,#620505,0,242,98,#ADD2E7,101,64,231,r,#ff0000
22,bulb6500_dark00\20230330_233325.jpg,8,#640505,0,242,100,#B4D0E7,104,56,231,r,#ff0000
23,bulb6500_dark00\20230330_234155.jpg,9,#640506,0,242,100,#B2D0E7,103,59,231,r,#ff0000
24,bulb6500_dark00\20230330_233417.jpg,9,#650506,0,242,101,#AECFE6,102,62,230,r,#ff0000
25,bulb6500_dark00\20230330_233445.jpg,9,#650506,0,242,101,#A6C6DD,103,63,221,r,#ff0000
26,bulb6500_dark00\20230330_235856.jpg,8,#620405,0,245,98,#AACAE2,103,63,226,r,#ff0000
27,bulb6500_dark00\20230330_235811.jpg,9,#630405,0,245,99,#A7CCE4,102,68,228,r,#ff0000
28,bulb6500_dark00\20230330_235825.jpg,8,#5E0304,0,247,94,#A0C7E2,102,74,226,r,#ff0000
29,bulb6500_dark00\20230330_235831.jpg,8,#5E0303,0,247,94,#A3C5DF,103,69,223,r,#ff0000
30,bulb6500_dark00\20230330_235811.jpg,8,#620304,0,247,98,#A7CCE4,102,68,228,r,#ff0000
31,bulb6500_dark00\20230330_235012.jpg,4,#E84526,5,213,232,#B0D8F0,101,68,240,o,#ff8000
32,bulb6500_dark00\20230330_235055.jpg,7,#D84221,5,216,216,#ADD9F3,101,73,243,o,#ff8000
33,bulb6500_dark00\20230330_235012.jpg,3,#EC4522,5,218,236,#B0D8F0,101,68,240,o,#ff8000
34,bulb6500_dark00\20230330_235012.jpg,9,#DE3E1B,5,224,222,#B0D8F0,101,68,240,o,#ff8000
35,bulb6500_dark00\20230330_235224.jpg,7,#DE3C18,5,227,222,#B5D7EF,102,62,239,o,#ff8000
36,bulb6500_dark00\20230330_235730.jpg,7,#CF3715,5,229,207,#A3CCE8,102,76,232,o,#ff8000
